Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
179932,5bd8c8fc-4fa2-4383-9441-44e37f2e5790,,,,,,M,,Leaver,2015-09-04 00:00:00,10,129,6,2,,,,,,,,,,
144457,317c7140-84ef-4002-8fb8-e152e3f2efaa,,,,,,F,,C,2018-09-03 00:00:00,9,126,,2,,,,,,2,,,,
152935,c82b4dce-0b31-4d47-874d-fca472266fe9,,,,,,M,,C,2017-09-06 00:00:00,11,143,,3,,,,,,,,,8,
224591,191d9289-0d81-4e0a-9f5f-60506ff9f0a7,,,,,,M,,C,2015-09-04 00:00:00,10,138,4,,,,,,,,,,,
211214,234f5ddf-8f3d-4086-b6b9-ae67249fe360,,,,,,M,,C,2018-09-04 00:00:00,8,143,2,,,,,,,,,,,
186930,867ef7c1-fe0c-4b86-a5b2-7422d488111f,,,,,,M,,C,2017-09-05 00:00:00,10,139,,,,,,,,,,,,
174241,6373918e-353f-4867-b3cd-058e66049cfe,,,,,,F,,C,2019-09-04 00:00:00,12,123,,,,,,,,4,,,,
208164,43619a54-e088-4f06-89c4-2fa17adc3520,,,,,,F,,C,2018-09-04 00:00:00,11,141,,,,,,,,,,,,
199839,b17a19dc-59de-4b02-a353-0e1010155837,,,,,,M,,C,2019-09-04 00:00:00,Leaver,140,13,1,,,,,,,,,,
175705,92a41585-0037-4009-9c1a-214b6d72b38c,,,,,,M,,C,2015-09-03 00:00:00,9,122,13,1,,,,,,,,,,
158584,1c264e46-f332-45c9-aa90-ea1e6a15fecb,,,,,,M,,C,2015-09-01 00:00:00,9,138,5,2,,,,,,,,,,
224834,f69e2c86-4f54-489e-8f91-38fa253b32f4,,,,,,M,,C,2018-09-01 00:00:00,Leaver,127,11,,,,,,,,,,,
214978,dfc46c24-cf01-4cd5-9da3-bfe28a966fed,,,,,,F,,Leaver,2018-11-05 00:00:00,12,144,14,,,,,,,4,,,,
161797,0e75af6f-4a05-4543-a49a-8946314df764,,,,,,M,,C,2018-09-06 00:00:00,9,105,,,,,,,,,,,,
176516,9bc648e5-3dea-4149-b0ed-990ce431f49a,,,,,,F,,C,2019-09-04 00:00:00,9,129,6,,,,,,,,,,,
188754,1f502687-8371-4719-8345-fb5273e753dd,,,,,,M,,C,2019-09-01 00:00:00,8,132,1,,,,,,,,,,9,
231416,93ae0074-c28f-46fb-ac8e-6500b2006dbc,,,,,,F,,C,2017-09-06 00:00:00,11,145,7,2,,,,,,4,,,,
215599,ff9329a6-6cb2-4d2d-baaf-a96b70021bb8,,,,,,M,,C,2016-09-05 00:00:00,8,142,6,,,,,,,,,,,
192024,bb366934-8a46-429e-b232-a9e0712ffe8f,,,,,,F,,C,2015-09-01 00:00:00,12,121,6,,,,,,,3,,,,
250135,1c247d03-225a-456d-bbf0-3e1767392ea5,,,,,,M,,C,2018-09-07 00:00:00,10,142,,,,,,,,3,,,,
188247,a42928b1-6d25-43bf-871a-1d9e693a5ab5,,,,,,F,,Leaver,2015-09-04 00:00:00,8,139,,,,,,,,,,,,
146730,2eb1f364-8899-4661-91b0-7d0f4f7956aa,,,,,,F,,C,2018-09-05 00:00:00,9,144,,2,,,,,,,,,,
186209,8905067c-1b06-460e-8bda-7a3abedf308d,,,,,,F,,C,2015-09-01 00:00:00,11,131,,,,,,,,,,,4,
172940,3b8f1741-74c5-44ae-b262-dad3f364f755,,,,,,F,,Leaver,2016-09-05 00:00:00,7,133,3,2,,,,,,5,,,,
211703,a50d6cdc-d40e-41be-962c-5078c155475c,,,,,,F,,C,2019-09-04 00:00:00,Leaver,145,7,2,,,,,,,,,,
255188,27e3869e-69a4-44c5-8fe9-290d62934ad1,,,,,,M,,C,2016-09-02 00:00:00,8,145,5,2,,,,,,,,,,
241875,a2b46289-2480-4745-b422-ed09980f3c1f,,,,,,F,,C,2016-09-01 00:00:00,9,140,5,1,,,,,,1,,,6,
284974,91f5e5f9-af4e-4556-afa0-07a8c45abea6,,,,,,M,,C,2018-09-05 00:00:00,9,136,,,,,,,,2,,,,
153382,f2d37581-4dc5-420b-a430-f64ab9618add,,,,,,F,,C,2019-04-23 00:00:00,Leaver,117,6,,,,,,,3,,,5,
226013,90b9f9ab-9fef-4ec1-b1c3-2b339788cabc,,,,,,F,,C,2016-09-05 00:00:00,8,145,,,,,,,,2,,,,
174517,9b78c13a-8b61-4fab-8e94-561689534dca,,,,,,F,,C,2015-09-03 00:00:00,9,133,10,,,,,,,,,,,
163331,76652033-9f45-40fd-9ac5-f2c794ba7ec9,,,,,,F,,Leaver,2017-09-06 00:00:00,9,115,7,1,,,,,,,,,,
178501,b3a5b47c-eae2-4187-9710-960f43b05efe,,,,,,M,,Leaver,2019-09-04 00:00:00,8,134,4,,,,,,,4,,,,
208775,a5378c7e-e076-454e-ac57-bd1bb8c12f81,,,,,,M,,Leaver,2015-09-03 00:00:00,9,135,8,2,,,,,,,,,,
154685,e8112f2a-187f-4ecb-b29c-4e8bb76fa7e2,,,,,,M,,C,2016-09-01 00:00:00,10,129,4,,,,,,,,,,,
240588,e6d12147-fcf2-431b-b186-a8d9cd15c0fb,,,,,,M,,C,2018-09-26 00:00:00,12,135,,,,,,,,,,,,
139304,81595dfe-9e33-4feb-9aab-26ee53cd1148,,,,,,F,,C,2019-09-02 00:00:00,10,117,8,,,,,,,4,,,,
215358,a67d534a-5caf-48f9-89ed-2254e38af8dd,,,,,,M,,Leaver,2016-09-05 00:00:00,7,121,8,,,,,,,,,,,
205006,3b21930b-f6ca-4b7c-a53e-aeced7bdcbb9,,,,,,M,,Leaver,2016-09-01 00:00:00,10,142,4,1,,,,,,,,,,
158451,e89a4fb9-e696-4ee4-8563-6017d6b8dc50,,,,,,M,,Leaver,2019-09-01 00:00:00,7,114,11,,,,,,,,,,4,
174718,138f5a7f-3a25-444b-9f13-8a70e571cf3c,,,,,,F,,C,2016-09-05 00:00:00,9,139,3,2,,,,,,,,,8,
222233,883f420b-cae5-46e9-b0b0-7752038b457d,,,,,,M,,C,2016-09-05 00:00:00,Leaver,137,9,1,,,,,,,,,,
188363,f5cf13aa-85b4-4c44-9fcb-878d39e5da77,,,,,,M,,C,2019-06-24 00:00:00,7,136,,,,,,,,,,,4,
223968,2ada17e2-9a62-4bb2-a2a6-a04fd0bbc6f4,,,,,,F,,C,2018-09-07 00:00:00,Leaver,141,4,2,,,,,,,,,,
239154,4727354b-20a8-4e03-a200-97b018f27619,,,,,,F,,C,2019-09-04 00:00:00,10,143,8,3,,,,,,,,,,
150388,2d927a98-b8c9-470d-99ab-bdcfc33a12ad,,,,,,M,,C,2015-09-01 00:00:00,10,122,8,,,,,,,,,,,
217807,84321570-067a-4993-bb86-bb6b5a867136,,,,,,M,,C,2018-09-06 00:00:00,Leaver,127,4,,,,,,,,,,,
224716,64535441-af2e-449e-8b41-faf34dc0b0ee,,,,,,F,,C,2011-09-01 00:00:00,8,126,6,2,,,,,,,,,,
130328,6379c740-28c2-4634-8875-fcb663a74ea5,,,,,,F,,Leaver,2019-09-04 00:00:00,9,129,6,,,,,,,4,,,,
240685,6234af1a-d4fd-4f83-bfb9-abfed924b3b4,,,,,,M,,C,2018-09-07 00:00:00,9,145,6,,,,,,,,,,,
129637,65f25163-d74e-4471-a9b2-3797d7708142,,,,,,M,,C,2015-09-01 00:00:00,10,130,,2,,,,,,,,,,
172583,43bfd662-fed5-4e20-8613-ac08571df251,,,,,,F,,Leaver,2018-09-06 00:00:00,10,132,8,2,,,,,,,,,,
197560,1de1c2d3-fac9-4909-80a9-5a46c83596ee,,,,,,M,,C,2019-09-04 00:00:00,9,138,,,,,,,,3,,,,
172420,33c4e191-896a-498a-9b14-6bbfafff3667,,,,,,F,,Leaver,2017-09-04 00:00:00,11,114,2,,,,,,,4,,,,
190034,7b2d7400-f768-42a6-933b-04e2b2084c04,,,,,,F,,C,2016-09-01 00:00:00,8,141,,,,,,,,,,,,
214202,4329a122-e148-4f67-a9f6-0a4878c5aca6,,,,,,M,,C,2017-09-06 00:00:00,12,132,,,,,,,,,,,,
244366,b045b4b7-a125-40b8-845b-7cf47e1ed5ac,,,,,,F,,C,2016-09-05 00:00:00,9,135,,2,,,,,,,,,,
186650,7693fc83-5ca8-4d38-87ef-bd759a33ed54,,,,,,M,,C,2017-09-06 00:00:00,9,133,,1,,,,,,,,,,
197711,0a3ffe4e-75ae-4375-ae14-4da4fe43ffc7,,,,,,F,,C,2018-09-05 00:00:00,7,129,,1,,,,,,3,,,,
221373,260e8e60-c842-4bd8-9961-8bdf01269ab1,,,,,,M,,C,2016-09-01 00:00:00,8,128,11,,,,,,,,,,,
133633,0b443f62-d927-4855-9a55-43ae2886ade0,,,,,,M,,C,2019-09-04 00:00:00,8,116,6,,,,,,,2,,,4,
167362,17a1deb9-bcba-4b5c-bf27-ab621e78bd1e,,,,,,M,,C,2018-09-06 00:00:00,10,131,4,,,,,,,,,,,
199855,7a9bc3e5-e078-4865-9dbb-1109b4cb165e,,,,,,F,,C,2019-09-04 00:00:00,11,132,,2,,,,,,3,,,,
179876,d0b72629-4240-42cb-a671-ef323f0e7846,,,,,,F,,C,2019-09-04 00:00:00,7,128,,,,,,,,,,,,
240530,d8395eca-9562-4a3b-a430-bc425d171b97,,,,,,M,,C,2016-09-05 00:00:00,9,145,,,,,,,,,,,,
220665,8b8f72c1-118b-489f-92d0-1c3c3f939f70,,,,,,F,,C,2018-09-04 00:00:00,7,136,,,,,,,,3,,,,
177651,5a8bcd5d-0968-47f2-8d4b-0eaa8b1eb59d,,,,,,F,,C,2016-09-05 00:00:00,10,130,6,,,,,,,5,,,,
250918,0b0d1bba-20af-40af-83e0-c9dc43bd3237,,,,,,F,,C,2019-09-02 00:00:00,7,143,4,2,,,,,,,,,,
173895,614bf987-b898-42c3-b17b-72c6b7cc5bc6,,,,,,F,,C,2017-09-06 00:00:00,7,116,5,3,,,,,,,,,,
177174,92dc3cd0-0378-4314-a0a5-ec123e56422b,,,,,,M,,C,2018-09-06 00:00:00,Leaver,117,9,,,,,,,,,,,
205440,4592e79f-aacd-4def-b3d5-202c6112a276,,,,,,M,,C,2016-09-01 00:00:00,8,141,14,3,,,,,,,,,3,
194234,54eb8049-d665-4873-bbaa-4dcd0ab528ca,,,,,,M,,C,2015-09-04 00:00:00,7,127,10,2,,,,,,4,,,,
172934,d69906cf-7c6d-4948-b5a8-2d5c59ab1b37,,,,,,M,,Leaver,2018-09-05 00:00:00,10,127,,1,,,,,,,,,,
186054,ad129efd-5c44-4fc4-9f1e-e9390e895836,,,,,,M,,C,2019-09-02 00:00:00,9,132,3,,,,,,,,,,5,
157303,8121aff7-6f97-4bfb-b510-c1a663d08e9e,,,,,,M,,C,2016-09-05 00:00:00,10,134,1,,,,,,,,,,,
191531,3c183335-dcff-4428-9142-87108c009624,,,,,,M,,Leaver,2018-11-08 00:00:00,9,122,3,1,,,,,,3,,,,
162543,63bd140f-5ce1-4097-87f2-f18e84785266,,,,,,M,,C,2018-09-07 00:00:00,10,128,10,,,,,,,,,,6,
121258,4b49586d-0a63-474a-9db2-27c3d544e11f,,,,,,F,,C,2017-09-06 00:00:00,9,121,,,,,,,,3,,,,
161260,e3fb5a76-5761-48e2-84cc-b39e4e8abb06,,,,,,F,,C,2019-09-03 00:00:00,8,128,,,,,,,,,,,,
205761,4302ecca-8e01-464b-b7c7-700aec928a88,,,,,,F,,C,2018-09-25 00:00:00,8,134,7,2,,,,,,,,,,
187517,54081759-b182-481b-9c0f-13eec8ae2424,,,,,,F,,Leaver,2018-09-03 00:00:00,11,131,7,,,,,,,4,,,,
210775,9621b2af-0361-48c3-b0ad-dae8d9a77c52,,,,,,M,,C,2015-09-01 00:00:00,9,138,,2,,,,,,,,,,
180754,f5aa0ee9-8ac7-4972-821b-1d00d38f47c7,,,,,,F,,C,2017-09-04 00:00:00,7,142,19,2,,,,,,,,,,
224252,52c1d5bc-73a6-439e-a56c-666e9a3bd26f,,,,,,M,,C,2018-09-06 00:00:00,7,137,8,1,,,,,,,,,,
198009,b9dc65cb-630a-46e2-920e-7b6c5db7504e,,,,,,F,,C,2019-11-04 00:00:00,11,140,14,,,,,,,,,,4,
253093,8ddf114f-c770-40aa-a8ef-8cff034479de,,,,,,M,,C,2019-09-04 00:00:00,7,145,,,,,,,,,,,,
205378,1cf2f09d-367f-493d-98f8-ff0f50d1267b,,,,,,M,,C,2017-09-18 00:00:00,8,115,8,1,,,,,,3,,,,
190461,91b5c139-8d6a-430b-a851-a792e908f997,,,,,,M,,C,2015-09-03 00:00:00,10,135,15,,,,,,,,,,,
182815,cb99e2a9-def7-4feb-8b06-af82ad181d43,,,,,,M,,C,2019-09-04 00:00:00,8,127,,,,,,,,,,,,
157954,1cef274b-8b22-4525-977f-28126145b36b,,,,,,F,,C,2019-09-04 00:00:00,8,121,,3,,,,,,3,,,,
208758,f75daae8-b5f7-4ba8-bc4b-c401298bf259,,,,,,F,,C,2018-09-03 00:00:00,11,139,13,1,,,,,,,,,,
113033,98078f71-4663-49a6-9e6a-b86425094481,,,,,,F,,Leaver,2019-09-04 00:00:00,7,125,8,1,,,,,,,,,,
148561,d98ed5c2-3063-43d1-b1e3-4edb7b1c3fba,,,,,,M,,C,2017-09-06 00:00:00,8,120,7,,,,,,,2,,,,
275291,ec6858f9-3dfb-4177-9cca-e21f85869da5,,,,,,M,,C,2019-09-03 00:00:00,7,141,5,,,,,,,,,,,
190744,ce354fb1-5165-4d9f-91c6-4f8ac96fb8b7,,,,,,M,,C,2016-09-01 00:00:00,9,119,,,,,,,,3,,,,
176199,5c7f2856-6a84-4b20-b780-c931803c698d,,,,,,M,,C,2018-09-25 00:00:00,Leaver,119,,,,,,,,,,,,
155854,16e1910a-2e02-47d7-9e54-af4a5071764e,,,,,,F,,C,2016-09-01 00:00:00,8,123,,2,,,,,,,,,,
256363,44fd2110-b423-4a7b-aeff-904ada8ae97e,,,,,,F,,C,2018-09-07 00:00:00,7,143,3,2,,,,,,,,,,
210214,84c12c17-1fe6-4d1c-9fe5-c0987065c102,,,,,,M,,C,2018-09-01 00:00:00,7,135,,1,,,,,,,,,,
195630,8824d973-2869-44f9-8255-26b6f5257359,,,,,,M,,C,2018-07-05 00:00:00,10,137,6,2,,,,,,,,,,
158583,73b8a503-bf11-493e-ac79-a199f4b675fd,,,,,,M,,Leaver,2016-11-14 00:00:00,9,128,6,1,,,,,,,,,,
235970,15699d78-52f4-4d81-bb59-ee76bb12409d,,,,,,F,,C,2018-09-03 00:00:00,9,139,,1,,,,,,,,,7,
171814,c4ea2db2-caae-4b90-a746-7b491f95ad2f,,,,,,M,,Leaver,2019-09-04 00:00:00,9,132,,,,,,,,,,,,
236571,72f9d997-f043-41e4-8dbe-128ac06b60b2,,,,,,F,,C,2015-09-03 00:00:00,11,124,,,,,,,,,,,1,
240374,7a86fdea-3060-471e-a9f1-a35fbefb1eac,,,,,,M,,C,2018-08-28 00:00:00,10,138,,2,,,,,,3,,,,
171942,dd54c115-d86b-412e-9e27-4107051ff617,,,,,,M,,Leaver,2017-09-06 00:00:00,7,133,5,1,,,,,,4,,,,
187377,77011aaf-5dff-4c3a-9a0e-953ce050fd1e,,,,,,M,,C,2018-09-25 00:00:00,9,136,6,1,,,,,,,,,,
224855,a966338e-218c-4d2e-957a-fedc1d1389f9,,,,,,F,,C,2017-09-06 00:00:00,9,142,1,2,,,,,,,,,,
152158,d7913975-df31-4bb7-a199-694d549e06d2,,,,,,M,,C,2019-07-12 00:00:00,Leaver,104,,,,,,,,,,,,
196297,f007e7fd-6520-4ca3-8039-62e91774008e,,,,,,M,,C,2019-09-04 00:00:00,9,131,8,,,,,,,,,,,
219312,8b229364-27e2-4bf0-b720-fd4dbaa99cc0,,,,,,F,,C,2018-09-06 00:00:00,10,144,1,3,,,,,,,,,4,
150518,9536d11d-30cb-4f98-9a9e-77691381bc5d,,,,,,F,,C,2019-09-04 00:00:00,11,139,10,1,,,,,,,,,,
172428,1d388bff-7de1-4163-9382-1cd6c20e99b5,,,,,,F,,C,2015-09-04 00:00:00,11,130,13,2,,,,,,3,,,,
153765,618e9e06-0bc0-4a09-a33c-cdb658704eb4,,,,,,M,,C,2017-09-05 00:00:00,10,144,2,,,,,,,,,,,
276742,44133b5f-a7c8-4784-b50a-f372f730da15,,,,,,M,,C,2015-09-04 00:00:00,8,144,5,,,,,,,,,,,
227065,c6d1683c-668c-45b8-bda5-dc37505cf64c,,,,,,F,,C,2016-09-01 00:00:00,7,129,15,2,,,,,,,,,4,
250831,f9368443-1b66-41a6-944b-5a19b6b68f21,,,,,,M,,C,2018-09-07 00:00:00,9,146,,,,,,,,,,,6,
209791,7c55ad92-7108-49a3-b91e-dbad7161f893,,,,,,F,,C,2019-04-25 00:00:00,Leaver,135,,,,,,,,,,,,
170996,3e2cb1c4-ecf4-43cf-b296-a0009cf1c79e,,,,,,M,,C,2017-09-04 00:00:00,7,83,8,2,,,,,,,,,,
221115,2f60daa4-20c9-463d-81c7-26aa28db38ca,,,,,,M,,C,2017-09-06 00:00:00,7,123,,3,,,,,,,,,,
189327,7b3dc7be-4458-489f-bf59-0f697c1144d2,,,,,,F,,C,2015-09-03 00:00:00,8,124,2,,,,,,,,,,,
167969,939600a5-bb7d-4195-a35a-7c3f8db0980c,,,,,,F,,Leaver,2018-04-16 00:00:00,7,121,7,,,,,,,4,,,6,
148411,e90dd369-753a-47ec-9219-02dfb45efb72,,,,,,M,,C,2017-09-06 00:00:00,11,129,,,,,,,,,,,,
181710,68d6b636-5cf7-49a7-a95d-6be74acb2ffe,,,,,,F,,C,2018-09-05 00:00:00,8,114,,2,,,,,,,,,,
129988,e78a161f-9462-4148-8865-38de4a72d7aa,,,,,,F,,C,2018-09-01 00:00:00,11,129,,,,,,,,,,,,
216038,f7bf819a-c1d4-496d-9eba-426fdee6f9c0,,,,,,F,,Leaver,2019-09-04 00:00:00,10,139,17,2,,,,,,,,,,
229962,c05d8ea9-3161-408d-b20f-e55abbd1333b,,,,,,M,,C,2019-09-04 00:00:00,7,143,,,,,,,,,,,4,
145081,349cdef3-39f9-4dcd-9a6a-e14ebb992cf5,,,,,,M,,C,2016-09-05 00:00:00,8,138,7,,,,,,,,,,,
199807,4073d76f-79da-4798-b28b-41a87d074104,,,,,,M,,C,2017-09-05 00:00:00,9,145,,,,,,,,4,,,,
160633,864188b1-0cd9-426c-bf8a-eef572fd1c0a,,,,,,M,,C,2017-09-06 00:00:00,Leaver,133,8,,,,,,,3,,,,
211747,41110958-d12c-4a40-9583-e96342bb0273,,,,,,M,,C,2017-09-06 00:00:00,9,131,,,,,,,,,,,,
260371,fbd453a9-8f87-4d0d-be52-3f4a37b83710,,,,,,M,,C,2018-09-06 00:00:00,7,144,7,1,,,,,,,,,,
170856,cd7fa4e7-8cee-49aa-a571-3dc01bbb1577,,,,,,F,,C,2016-09-01 00:00:00,11,136,2,2,,,,,,1,,,4,
188500,49c30531-91a3-4f27-9010-f119c3919373,,,,,,F,,C,2016-02-01 00:00:00,10,116,9,2,,,,,,3,,,4,
237823,0ff3d768-df7f-4c2a-9b7c-1f31bf088971,,,,,,M,,Leaver,2017-09-06 00:00:00,Leaver,130,,1,,,,,,,,,5,
186615,cdc974ae-cd7f-4fee-ae54-04d990bcb112,,,,,,F,,C,2017-09-06 00:00:00,9,139,6,,,,,,,,,,,
230534,54f189a2-cba4-4864-948e-839e97856c51,,,,,,M,,C,2015-09-04 00:00:00,7,138,9,,,,,,,,,,1,
192360,9b39ae93-7658-4668-89d9-d874461389d2,,,,,,M,,C,2015-09-04 00:00:00,8,105,11,,,,,,,,,,,
189511,fc907517-4c8a-4975-bda4-aeb8b61524d8,,,,,,F,,C,2018-09-05 00:00:00,7,137,14,1,,,,,,,,,,
180918,f22f4db3-6518-4376-ab37-c54fddc24f8d,,,,,,M,,Leaver,2016-09-01 00:00:00,12,146,15,1,,,,,,2,,,,
196920,80942940-761a-4dfc-a3e7-bb1df3b223ff,,,,,,F,,C,2016-09-05 00:00:00,9,112,7,2,,,,,,,,,,
152035,e7e8a9cc-c5ea-4301-8ea6-56561ccbeaae,,,,,,M,,C,2019-09-03 00:00:00,Leaver,139,3,2,,,,,,,,,6,
228896,28019561-fe54-49ae-8227-940699f3821f,,,,,,M,,C,2015-09-04 00:00:00,7,141,,,,,,,,3,,,,
212485,7b562f67-66ef-4adf-aeac-36a6ae36e167,,,,,,M,,C,2017-09-04 00:00:00,10,141,,,,,,,,,,,6,
193399,0c3e0d7c-1605-485c-b4b8-e16253313f7a,,,,,,M,,C,2017-09-06 00:00:00,11,139,3,,,,,,,,,,,
170822,e0e7dc8a-c941-41d3-b5c4-118be459f8ac,,,,,,M,,C,2017-09-18 00:00:00,9,125,,,,,,,,4,,,,
227060,10d45bbd-f803-4ebe-b4ed-26a07eb57c6d,,,,,,F,,C,2015-09-04 00:00:00,8,145,2,,,,,,,3,,,,
203308,a989fdeb-ac23-434d-b08b-5f2569acd73b,,,,,,F,,C,2016-09-05 00:00:00,8,129,9,,,,,,,4,,,5,
122446,f671e10d-47e5-4bf7-861f-6045e4e2dad8,,,,,,F,,C,2016-09-05 00:00:00,10,120,5,2,,,,,,5,,,6,
199577,8ac342c4-9d48-475d-a1aa-5e5337a85e52,,,,,,M,,C,2019-09-04 00:00:00,Leaver,144,9,,,,,,,,,,,
212432,59c8f5e7-ed01-43f1-ac56-186aca0593f5,,,,,,M,,C,2019-09-01 00:00:00,7,127,11,,,,,,,,,,,
250124,3e85c28d-bad7-4d37-aff8-073a8be8870e,,,,,,M,,C,2019-09-02 00:00:00,7,142,5,,,,,,,,,,3,
205492,fabbd757-1a3a-48af-bc89-e17c6d8b099e,,,,,,F,,Leaver,2018-09-07 00:00:00,9,144,,,,,,,,,,,,
152586,6f4f7830-5fc9-4896-ad70-a0181df4d75e,,,,,,F,,Leaver,2015-09-01 00:00:00,11,120,,1,,,,,,2,,,5,
192452,84311ea9-1822-488f-87bb-4991f20ae1de,,,,,,F,,Leaver,2018-09-05 00:00:00,11,144,7,,,,,,,3,,,4,
163844,71200655-2cbf-475a-b674-ac8f970bfefe,,,,,,M,,C,2017-09-06 00:00:00,8,128,2,3,,,,,,,,,5,
168547,304dd531-6aff-4654-92d0-5d0e6608c50b,,,,,,M,,C,2016-09-05 00:00:00,11,135,10,2,,,,,,4,,,,
206269,00389bb2-97a8-4d15-8651-5f81425c61cd,,,,,,M,,Leaver,2018-09-10 00:00:00,11,127,16,,,,,,,3,,,8,
171913,a29855ae-9efc-4100-ad56-9f63c2991513,,,,,,F,,C,2019-09-01 00:00:00,8,135,6,,,,,,,,,,,
255155,c0d929b6-f804-41f8-ae61-478620c85d18,,,,,,F,,C,2019-09-04 00:00:00,11,129,4,,,,,,,,,,,
131929,c69eef12-9c7a-49ea-85f6-2e05d4dc0549,,,,,,F,,C,2019-07-08 00:00:00,9,135,10,1,,,,,,,,,,
220529,c2fcb892-65c0-44ef-8c5e-49e00e6313bd,,,,,,F,,C,2017-09-06 00:00:00,7,143,,2,,,,,,,,,,
148123,12e04748-f74c-4f4d-a0b1-377af795e0f7,,,,,,M,,C,2016-09-05 00:00:00,7,142,6,2,,,,,,,,,,
211533,36a03886-f67d-499a-ae96-73562b43b1f4,,,,,,M,,C,2019-09-03 00:00:00,10,142,,,,,,,,,,,,
123547,e643b520-e91d-4fef-8b0d-8d1ee7ca45cb,,,,,,F,,Leaver,2015-09-03 00:00:00,Leaver,144,,,,,,,,,,,,
159217,d2c19335-8954-4ca3-9140-b31835199c18,,,,,,M,,C,2017-09-06 00:00:00,10,143,,1,,,,,,,,,,
173108,c8e230a7-f78b-4a3e-84e5-3fa6ea532cd8,,,,,,F,,C,2016-09-01 00:00:00,9,136,,2,,,,,,,,,4,
184566,0b3daa1b-a6cc-4e4e-b253-537f134c0168,,,,,,F,,C,2019-09-04 00:00:00,9,140,9,,,,,,,,,,,
203675,f9dae4ab-5b5b-446a-829d-43b8d93e26e7,,,,,,F,,C,2018-09-07 00:00:00,7,143,8,,,,,,,,,,,
177223,eb2f143a-f458-49cd-b3f8-ec0bb24b1400,,,,,,M,,C,2016-09-05 00:00:00,7,124,9,2,,,,,,,,,,
209487,e67dda7c-f877-4303-9592-23e46cc75b31,,,,,,M,,C,2017-09-01 00:00:00,8,130,,,,,,,,,,,,
137253,12ebb1e0-328e-4d8b-8c1e-2e9990c2613c,,,,,,F,,C,2015-09-04 00:00:00,10,118,2,2,,,,,,3,,,,
230086,7942c08d-a42e-4e2f-9793-f69e56869683,,,,,,F,,C,2015-09-01 00:00:00,10,133,,,,,,,,3,,,,
200338,51c0646f-69ec-4360-89fd-980a38c26546,,,,,,M,,C,2019-09-04 00:00:00,9,126,3,,,,,,,,,,,
211370,2728d416-b080-4478-9703-1d21f6e5f07d,,,,,,M,,Leaver,2018-09-25 00:00:00,9,126,7,,,,,,,3,,,,
248253,cecaf387-b430-437f-98f8-11681c5b5cf5,,,,,,M,,C,2019-09-02 00:00:00,8,143,,2,,,,,,4,,,,
188155,0204ad2f-6ddd-47f8-bdc0-8e23d0eee5b2,,,,,,F,,C,2016-09-01 00:00:00,9,119,11,,,,,,,5,,,6,
227346,5ca184f3-1507-4715-abaf-4813eac2b530,,,,,,F,,C,2016-09-05 00:00:00,9,139,5,1,,,,,,,,,,
210381,1b6f9c65-7ef1-4b60-8674-315eaac385be,,,,,,F,,C,2015-09-04 00:00:00,11,146,,1,,,,,,,,,,
198659,49d32d59-87f7-43df-926e-1621b46af4d2,,,,,,F,,C,2019-09-02 00:00:00,10,142,,3,,,,,,2,,,,
214587,7693fc83-5ca8-4d38-87ef-bd759a33ed54,,,,,,M,,C,2015-09-03 00:00:00,10,116,,,,,,,,,,,,
208155,ff0c293d-c736-48c9-b028-6272d973456d,,,,,,F,,C,2019-09-04 00:00:00,10,135,8,,,,,,,,,,,
198430,ca2c5242-ccbe-46ce-98a7-f185ffa1720e,,,,,,M,,C,2017-09-06 00:00:00,8,141,11,3,,,,,,,,,3,
169441,820535b0-5df4-4bde-8bbf-f2d1514cdcaf,,,,,,F,,C,2015-09-01 00:00:00,10,139,,,,,,,,,,,4,
147603,378eb41f-b706-44ac-a250-48fde11de19a,,,,,,F,,Leaver,2018-09-05 00:00:00,10,140,8,2,,,,,,3,,,2,
171201,7deaf77e-65f6-49c6-9934-47510fd39a8e,,,,,,M,,C,2017-09-06 00:00:00,9,129,,,,,,,,,,,,
190766,8b47d799-fd82-4e9f-8075-c8fa3bb67979,,,,,,F,,C,2015-09-03 00:00:00,7,127,8,,,,,,,3,,,3,
117696,1285cf5d-499a-455c-a024-2ea9088454e7,,,,,,F,,C,2019-09-02 00:00:00,9,116,6,,,,,,,,,,5,
220804,8023e49b-de41-43a2-bc2a-c5fb13adb2c3,,,,,,M,,C,2015-09-03 00:00:00,10,139,6,2,,,,,,,,,,
141768,6f6ae284-6dcb-4577-8409-4f7bf61a9f48,,,,,,M,,C,2018-09-06 00:00:00,8,127,,1,,,,,,,,,6,
188569,eac622ce-325b-40a2-8c3e-40f9f2cc8c3c,,,,,,F,,C,2016-09-05 00:00:00,7,140,,,,,,,,,,,,
120983,3c4c867e-9ea9-492b-8ad2-7031e419c54e,,,,,,F,,Leaver,2019-01-08 00:00:00,9,105,,2,,,,,,,,,5,
204363,54266620-25ef-441c-beb1-4190e6853b0b,,,,,,F,,C,2017-09-04 00:00:00,9,142,,,,,,,,,,,,
