Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,TermlySessionsPossible,TermlySessionsAuthorised,TermlySessionsUnauthorised,T_Reason_I,T_Reason_M,T_Reason_R,T_Reason_S,T_Reason_T,T_Reason_H,T_Reason_F,T_Reason_E,T_Reason_C,T_Reason_G,T_Reason_U,T_Reason_O,T_Reason_N
168153,66dc012b-6271-4d93-b8f8-b48b226f1dcd,,,,,,M,,C,2013-09-05 12:00:00,9,129,6,0,5,1,0,3,2,0,0,3,2,0,0,6,0
209313,cb09b9c8-f17f-461e-8bea-346c6980fc5d,,,,,,F,,C,2010-09-01 12:00:00,8,122,5,0,2,0,0,14,2,1,0,1,0,0,0,2,0
170211,b9508dcd-c11b-4efd-a620-abb9565cfec6,,,,,,M,,C,2012-09-06 12:00:00,10,119,14,0,4,1,0,3,0,0,0,1,1,3,0,9,0
148441,ef2f8e73-226e-402a-b84b-69a821bf4e24,,,,,,F,,C,2012-09-06 12:00:00,11,118,2,0,6,1,0,4,1,0,0,2,4,1,0,3,0
155467,c0f5a9d6-fd0b-4646-b0da-b843e6eabaef,,,,,,M,,C,2013-09-05 12:00:00,8,102,4,0,1,1,0,19,2,2,0,1,1,0,0,4,0
167004,a43836da-3d97-4d8b-8320-6f9033efb200,,,,,,F,,C,2013-09-05 12:00:00,8,122,3,0,10,1,0,13,0,0,0,1,1,1,1,6,0
171811,ab70eab5-95b9-44c7-a17c-a1ce9fbd9fb3,,,,,,M,,C,2010-09-02 12:00:00,12,129,3,0,5,1,0,23,1,1,0,1,1,0,0,1,0
224596,446764d2-b2ab-4508-853e-cbc1c571f48a,,,,,,F,,C,2009-09-03 12:00:00,8,122,4,0,7,1,0,25,2,1,0,1,1,2,0,2,0
116460,2800f330-fe6e-4a8d-9428-7d330973ab5f,,,,,,M,,Leaver,2011-09-06 12:00:00,11,111,5,0,7,2,0,2,0,0,0,3,3,3,1,7,0
194314,bf827a6e-575e-418d-8a81-3bd3898fec8a,,,,,,M,,C,2013-09-04 12:00:00,9,124,3,0,7,0,0,22,1,0,0,1,1,1,1,4,0
180070,ffeaabce-d01d-4053-94f1-6618a80b175e,,,,,,F,,C,2009-09-03 12:00:00,11,132,2,0,0,1,0,10,1,0,0,1,1,4,0,2,0
129292,72b81a5f-cc93-49ad-ab0a-92b74563ac66,,,,,,M,,C,2012-09-03 12:00:00,10,120,1,0,2,2,0,4,1,0,0,1,0,2,0,9,0
205356,2530aa14-ba0e-442c-aadb-8635a6627e00,,,,,,M,,C,2009-09-03 12:00:00,Leaver,103,3,0,9,1,0,31,1,0,0,1,0,1,0,3,0
160604,b64b8628-98ff-4220-aa0d-7f1342b57a46,,,,,,F,,C,2011-09-01 12:00:00,9,115,0,0,1,2,0,40,3,1,0,0,3,0,1,1,0
190490,de847cdd-3655-4704-8774-e799ec9f2dea,,,,,,F,,C,2010-09-02 12:00:00,Leaver,78,4,0,6,1,0,34,0,1,0,2,1,0,0,0,0
174169,eadb041e-e69e-4705-a995-b0b14ad7249f,,,,,,M,,C,2011-09-06 12:00:00,11,92,4,0,9,0,0,25,1,0,0,3,4,2,1,3,0
162331,58c43fe7-1419-4269-a595-2e577eb7c532,,,,,,F,,Leaver,2013-09-04 12:00:00,10,101,5,0,1,1,0,11,2,0,0,3,4,0,0,7,0
150381,95d396b5-97b3-4abb-9870-98dcd21a17ec,,,,,,F,,C,2012-09-01 12:00:00,10,110,1,0,4,1,0,25,0,1,0,0,6,0,0,2,0
188164,7580ca9c-21db-4995-95bf-fd5276d08e24,,,,,,M,,C,2013-09-05 12:00:00,8,119,1,0,6,0,0,13,1,0,0,1,4,2,1,1,0
157173,229aad75-5319-431a-8174-a640f930cbfc,,,,,,M,,C,2011-09-07 12:00:00,11,130,1,0,16,1,0,1,0,1,0,1,5,0,0,5,0
216232,62db15eb-3195-47fb-936a-f663278ab4ca,,,,,,M,,C,2009-09-03 12:00:00,11,131,0,0,1,1,0,8,1,1,0,1,2,0,0,2,0
150251,9de60a33-2ac0-4aa6-b4e6-8627db1c30f9,,,,,,F,,C,2009-09-04 12:00:00,8,128,6,0,3,2,0,29,1,1,0,2,0,1,2,10,0
243385,08a30fba-39fb-4f89-b793-955b27a42a76,,,,,,M,,Leaver,2013-09-16 12:00:00,7,99,2,0,1,0,0,47,1,1,0,1,2,4,1,2,0
224850,e976164e-dc99-4d48-9173-5524397f6aef,,,,,,M,,C,2010-09-01 12:00:00,9,122,2,0,11,0,0,2,1,1,0,2,4,1,1,7,0
236278,67ea406b-c06f-49e8-8f20-91fc46d9ab20,,,,,,M,,C,2012-09-04 12:00:00,Leaver,80,2,0,1,1,0,21,1,2,0,1,2,2,0,2,0
214346,050d0cd6-4f7a-4d49-a787-2e74abe8ce97,,,,,,F,,C,2009-09-03 12:00:00,9,121,4,0,11,0,0,22,0,1,0,1,1,0,0,1,0
119498,41a9a339-1e1f-4f52-8b68-0e56108e7baa,,,,,,F,,Leaver,2011-09-05 12:00:00,Leaver,77,1,0,2,1,0,17,1,1,0,2,4,1,0,9,0
186254,3b8648b9-02f6-4acb-91e3-fbf36cce2bf7,,,,,,F,,C,2013-09-03 12:00:00,10,131,1,0,8,1,0,0,0,0,0,1,0,1,0,4,0
151699,7fe169af-7296-4bde-a4d6-7b3cdf25e798,,,,,,F,,C,2012-09-06 12:00:00,9,116,0,0,0,0,0,16,0,0,0,0,4,1,0,2,0
208440,1ac190ee-9648-42b8-87e6-8141dc0ad1af,,,,,,F,,C,2010-09-01 12:00:00,Leaver,85,3,0,2,0,0,12,1,0,0,2,3,3,1,0,0
155584,1c0dc368-012b-4f2c-8d99-594f7bdb0cb7,,,,,,M,,C,2013-02-04 12:00:00,11,108,0,0,7,1,0,2,2,0,0,3,4,0,0,6,0
126290,7a5b22dd-4830-4abb-becd-f69f2da14300,,,,,,M,,C,2010-09-01 12:00:00,8,103,2,0,2,0,0,15,1,0,0,1,2,1,0,2,0
241834,e5367f51-0c60-440d-abd6-933910011033,,,,,,M,,Leaver,2012-09-04 12:00:00,9,127,4,0,6,2,0,15,1,0,0,2,0,0,0,6,0
154757,4aee06d6-91bc-4ec8-9955-002066c97ad0,,,,,,F,,C,2011-09-05 12:00:00,12,105,0,0,7,1,0,32,1,1,0,2,2,2,0,1,0
133411,94e59b32-478a-4533-a5b5-daa6fe35f6da,,,,,,F,,C,2010-09-02 12:00:00,11,115,2,0,6,1,0,12,0,0,0,1,1,5,1,2,0
199418,6434bd90-c55c-496b-935f-7bd1c1e88fa5,,,,,,F,,C,2011-09-07 12:00:00,12,124,4,0,13,2,0,15,1,0,0,0,0,0,1,2,0
157489,8b6948e3-c152-449f-8c30-2450196d192d,,,,,,M,,C,2011-09-05 12:00:00,12,112,5,0,6,1,0,23,1,1,0,2,1,3,1,10,0
146386,ee0a29f5-061f-4e06-8244-d373391e571b,,,,,,M,,C,2009-09-03 12:00:00,7,129,4,0,5,1,0,40,0,1,0,2,5,2,0,1,0
165137,97f1b544-8bce-40bc-9b13-83a2abed1dc2,,,,,,F,,Leaver,2012-09-01 12:00:00,10,98,6,0,0,0,0,7,2,0,0,3,2,3,0,2,0
190886,ab2b8ee2-d98e-481a-becc-84fa7211487a,,,,,,F,,Leaver,2009-09-03 12:00:00,12,93,3,0,6,1,0,36,2,0,0,0,6,4,0,5,0
192428,cf9ec63d-e1b4-4613-8a43-7d5f9f644829,,,,,,M,,Leaver,2011-09-05 12:00:00,10,64,6,0,0,0,0,23,0,0,0,1,2,2,1,12,0
172986,d196ff72-3c8c-45ba-a601-4039174bed4c,,,,,,M,,C,2010-09-02 12:00:00,11,125,3,0,4,0,0,14,0,0,0,1,3,1,1,2,0
211432,f48f5b2a-0849-4dd0-8b26-8929a3f76289,,,,,,M,,C,2013-09-03 12:00:00,9,118,1,0,1,0,0,11,0,0,0,1,2,2,0,5,0
195357,6cfcc812-6101-43b9-b893-7f4c1b0d4114,,,,,,F,,C,2011-09-01 12:00:00,11,129,4,0,5,1,0,6,0,1,0,1,4,3,0,1,0
201184,d650f104-5845-4892-b3c6-95462b7aae01,,,,,,F,,C,2012-09-06 12:00:00,10,83,4,0,12,0,0,25,1,0,0,3,3,2,0,6,0
143655,76eba58f-7332-4919-a84f-70716d44d68a,,,,,,F,,C,2010-09-01 12:00:00,11,115,1,0,0,1,0,10,0,1,0,1,3,2,0,5,0
204518,377c020c-074a-42fb-913e-cb216719a8d3,,,,,,M,,C,2009-10-21 12:00:00,12,123,1,0,1,1,0,68,2,1,0,1,2,0,0,0,0
215938,b0efe191-1e80-41be-9499-d50d35ba63d1,,,,,,F,,Leaver,2011-09-07 12:00:00,Leaver,82,3,0,4,0,0,20,1,1,0,1,7,2,0,5,0
257032,ab8e2b25-292a-4f07-b320-2a54463c7920,,,,,,M,,C,2011-09-07 12:00:00,8,99,6,0,10,2,0,15,2,0,0,1,2,2,0,0,0
130823,b0d41b6a-fdd0-46e5-a12d-9bb805ddeb20,,,,,,M,,C,2012-09-04 12:00:00,10,97,1,0,5,1,0,7,1,1,0,0,3,1,0,2,0
186951,d1155656-20ec-4359-8460-894e5ae3dc62,,,,,,F,,C,2010-09-01 12:00:00,12,131,4,0,0,2,0,7,0,1,0,0,1,0,0,3,0
200573,d345f0fc-1188-4e60-a283-d845ca8fac86,,,,,,F,,C,2013-09-05 12:00:00,12,118,1,0,5,1,0,21,3,1,0,0,5,0,0,4,0
147229,638fd13e-bd39-4ddc-ae55-673b38aaca2f,,,,,,F,,Leaver,2012-09-06 12:00:00,12,133,2,0,1,2,0,6,2,0,0,3,1,1,0,4,0
174382,240382aa-9569-4777-a973-1402c7870077,,,,,,F,,C,2012-09-05 12:00:00,8,65,2,0,8,0,0,3,1,0,0,3,3,0,0,5,0
219746,02755f8f-035e-4dc2-ba1d-4e424f9d19a6,,,,,,M,,C,2009-09-04 12:00:00,8,114,5,0,2,1,0,1,2,2,0,3,9,3,1,8,0
192106,43bade9e-195b-4bd8-b3d5-8b049cb8d985,,,,,,M,,C,2009-09-03 12:00:00,9,114,1,0,1,1,0,23,1,1,0,0,0,3,0,0,0
184009,21269fea-fcdf-4826-9e04-ef36e1b9d737,,,,,,F,,C,2013-09-05 12:00:00,Leaver,90,2,0,3,1,0,30,2,0,0,1,8,1,0,5,0
230916,8f94a9e1-944f-4bc6-be38-aa6f0f3501fa,,,,,,F,,C,2013-09-03 12:00:00,8,128,7,0,5,1,0,10,2,0,0,1,1,1,0,8,0
211311,3eea380b-cc80-4de7-98e1-bddf61e5113d,,,,,,F,,Leaver,2013-09-05 12:00:00,10,129,1,0,0,1,0,3,0,0,0,1,5,2,0,5,0
185443,fc93408f-9dde-44a3-8b63-ff267f1f4984,,,,,,M,,C,2012-04-01 12:00:00,9,120,1,0,8,1,0,3,1,1,0,3,9,0,0,3,0
241825,b7c37b4d-e17a-476c-8faf-13b81e049225,,,,,,M,,Leaver,2011-09-05 12:00:00,10,101,0,0,6,2,0,34,1,1,0,0,0,2,0,2,0
212262,c06132c8-32d1-45ee-8604-039a8d45f819,,,,,,F,,C,2011-09-06 12:00:00,11,129,0,0,6,2,0,1,1,0,0,3,1,4,0,7,0
226712,25c66b7c-ce80-46d1-9850-4c98becd1e98,,,,,,F,,C,2013-09-03 12:00:00,9,121,9,0,11,1,0,4,0,0,0,1,2,1,1,2,0
151851,37a1388e-5824-4a7b-a8a9-7ee2413ad53c,,,,,,M,,C,2012-09-04 12:00:00,9,119,7,0,4,0,0,8,1,1,0,0,2,2,0,10,0
200051,10954b28-b18d-4750-81cd-7ece83f270d6,,,,,,F,,C,2014-02-28 12:00:00,8,127,3,0,2,0,0,11,1,0,0,0,1,3,0,0,0
141947,16424727-0e04-4b0b-958e-449ddda913fe,,,,,,M,,Leaver,2013-09-01 12:00:00,8,97,2,0,0,2,0,13,0,0,0,1,2,1,1,8,0
157067,2d413cfd-ed76-46e2-b74a-ad99e081039d,,,,,,M,,Leaver,2009-09-01 12:00:00,8,110,1,0,10,1,0,26,0,1,0,2,5,2,0,7,0
169043,52738aa6-5bfa-4677-a2fd-a77a306f7115,,,,,,M,,C,2013-09-25 12:00:00,7,129,8,0,5,0,0,0,0,1,0,1,4,1,0,8,0
210157,5b738a08-4841-4310-88d4-c55bc799fad2,,,,,,F,,C,2011-09-07 12:00:00,9,90,1,0,1,1,0,37,2,1,0,2,2,1,1,3,0
193539,aa9ef136-ca73-4cf6-a27e-6a655fb8294e,,,,,,F,,C,2013-09-03 12:00:00,12,86,4,0,2,0,0,17,1,1,0,2,2,0,0,2,0
241923,aec1f37c-6231-4f85-84e4-e1dc42c09d4c,,,,,,F,,C,2011-09-05 12:00:00,11,116,0,0,6,1,0,28,2,0,0,1,4,0,0,1,0
159698,bc5c4487-79ff-4f7e-8b71-79f7874385aa,,,,,,F,,C,2010-09-01 12:00:00,11,92,1,0,3,2,0,1,2,1,0,3,3,1,1,10,0
161518,a21c926f-a737-49de-9769-70eb9b71b3a6,,,,,,M,,C,2011-09-06 12:00:00,11,51,1,0,1,0,0,35,0,0,0,2,0,2,0,0,0
190470,0d78ba4c-bdb6-468f-9878-7e3ccbbfc753,,,,,,M,,C,2012-09-06 12:00:00,11,97,1,0,1,1,0,19,3,1,0,3,3,1,1,3,0
224321,7c004dd3-c3b6-4838-9b90-332a36f2278b,,,,,,M,,Leaver,2009-09-02 12:00:00,8,65,0,0,7,1,0,19,2,0,0,1,1,2,0,9,0
182981,27fe8a60-dd49-4dc6-8799-118464d30c9f,,,,,,F,,C,2011-09-01 12:00:00,9,129,2,0,0,1,0,3,1,1,0,1,3,0,0,6,0
216099,bc61d354-eb53-43e0-bdc7-99fcbdfeb0f5,,,,,,M,,C,2012-09-06 12:00:00,Leaver,102,6,0,3,1,0,5,1,0,0,1,1,2,0,3,0
249915,baa84709-672b-4602-848d-3ba0a4eb35e8,,,,,,F,,C,2013-09-05 12:00:00,9,94,4,0,0,0,0,4,2,1,0,2,3,1,0,1,0
201048,df4cc3fb-718a-43e1-9a93-9ce7c24058dd,,,,,,M,,C,2010-09-02 12:00:00,8,97,5,0,1,0,0,22,0,0,0,0,0,1,1,4,0
168515,91686e1e-d857-42f7-bc4a-c65d554d2a94,,,,,,F,,C,2010-09-02 12:00:00,9,126,4,0,10,1,0,1,2,0,0,1,1,1,0,6,0
139366,d3b44bb3-49fc-417b-b2b9-7237a08c36ae,,,,,,F,,C,2012-09-06 12:00:00,10,97,7,0,0,0,0,22,0,0,0,1,3,0,0,0,0
174397,740b1d97-dc12-4044-8a26-0bf8bb8958e9,,,,,,M,,C,2011-09-06 12:00:00,12,69,2,0,7,0,0,5,0,0,0,1,4,1,0,0,0
163482,6a3520d4-81e2-4891-93bf-9511317bde08,,,,,,M,,S,2013-09-13 12:00:00,10,129,2,0,8,1,0,8,0,1,0,4,2,2,1,2,0
185899,6985c91a-9d99-4d61-9676-ff467131486f,,,,,,M,,C,2013-09-05 12:00:00,8,118,5,0,2,1,0,13,0,0,0,2,1,0,1,3,0
161873,7abb3bb7-c463-4bf3-b871-ce8cafad25f8,,,,,,M,,C,2013-09-05 12:00:00,9,134,1,0,10,1,0,0,1,1,0,0,3,2,0,1,0
168130,841c74ad-751f-43a6-8b4c-eaeb72a30613,,,,,,F,,C,2012-09-06 12:00:00,9,127,1,0,11,1,0,9,0,1,0,1,7,0,1,8,0
225355,0da42216-22fd-4520-b9eb-dcc07fcba202,,,,,,F,,C,2012-09-05 12:00:00,12,114,3,0,4,0,0,33,1,0,0,2,0,1,0,4,0
174827,da652eb5-b806-473b-80d5-0a64471ba134,,,,,,M,,C,2011-09-05 12:00:00,11,69,3,0,13,0,0,13,1,2,0,2,4,2,0,5,0
129598,3ba9e6b3-cb1d-42d3-8820-dcffd28ab145,,,,,,F,,C,2009-09-03 12:00:00,10,103,3,0,3,1,0,22,2,3,0,1,5,1,0,2,0
206091,b73f0b0b-fd4f-4b32-a3fd-619523830839,,,,,,M,,C,2009-09-01 12:00:00,10,114,3,0,7,0,0,12,1,0,0,2,4,0,0,8,0
115347,7d15c1d8-b8c2-4f5d-ac7d-5d42a2778142,,,,,,F,,Leaver,2011-09-07 12:00:00,Leaver,83,3,0,6,3,0,22,1,1,0,1,4,2,0,2,0
251552,671489dd-bd31-4fdd-ac6f-6cf7ac35d142,,,,,,M,,C,2013-09-06 12:00:00,11,130,1,0,13,2,0,1,0,1,0,1,2,2,0,2,0
199229,3fda2e8a-724e-4be4-bad3-c3dc10fad96d,,,,,,M,,C,2010-09-02 12:00:00,9,104,7,0,5,1,0,30,0,1,0,0,1,1,1,3,0
158666,83644af8-7ce1-462d-988d-d1e8a2d395dc,,,,,,M,,Leaver,2013-09-03 12:00:00,Leaver,112,8,0,11,2,0,19,1,1,0,2,3,2,0,2,0
157738,308cf9fc-a5a1-45d7-828d-74a47621d4b1,,,,,,M,,C,2012-09-01 12:00:00,8,125,2,0,8,1,0,6,1,1,0,0,7,2,1,8,0
238790,1ab19a23-d2ae-48a7-8677-f0176100b60b,,,,,,M,,C,2010-09-02 12:00:00,9,131,0,0,10,1,0,14,1,0,0,1,3,1,0,9,0
239731,d6d1b07d-5dd1-45aa-bcfb-c0c9c550d39b,,,,,,F,,C,2010-09-01 12:00:00,8,105,3,0,2,0,0,23,0,1,0,1,1,1,0,6,0
212989,e928cb18-66ac-43a3-a91b-d7854218cdbe,,,,,,F,,C,2012-09-06 12:00:00,10,100,1,0,7,1,0,10,1,1,0,0,3,3,0,0,0
124124,a62b7d7b-2d30-448c-b21c-868c5f9c6ec4,,,,,,M,,Leaver,2011-09-07 12:00:00,10,118,4,0,5,1,0,25,0,0,0,2,1,2,1,10,0
141173,88a79a66-70e3-4fe2-83df-f851345c0a2b,,,,,,F,,C,2013-09-02 12:00:00,9,84,0,0,5,2,0,24,0,1,0,1,4,2,0,9,0
238023,e9faa89a-9014-4cfd-b6d3-191dda5304b1,,,,,,F,,C,2011-09-07 12:00:00,11,92,1,0,9,2,0,19,3,1,0,0,0,1,0,5,0
229365,627e3fa0-6ee6-4e06-a426-f8891ed566bc,,,,,,F,,C,2010-09-02 12:00:00,9,106,7,0,7,2,0,13,0,0,0,0,5,4,0,2,0
178161,82b42162-36cc-466c-9450-872dc70acfa2,,,,,,M,,C,2013-09-05 12:00:00,9,114,1,0,3,2,0,22,1,0,0,0,2,1,0,5,0
196416,ceae8d64-d6c3-4c0f-bf2e-cc4a1b4c4de7,,,,,,F,,C,2013-09-10 12:00:00,10,103,6,0,1,1,0,1,1,1,0,3,6,0,0,2,0
241031,be357df9-cd7e-4fd3-83f6-f1c81fc97a0b,,,,,,F,,C,2012-09-01 12:00:00,9,104,1,0,10,0,0,15,1,1,0,0,5,1,0,5,0
165391,f933969f-163b-49f3-bf1d-13d12d2c1897,,,,,,F,,C,2010-09-01 12:00:00,10,102,2,0,3,2,0,5,1,1,0,2,4,3,0,4,0
235784,64036ed0-78b9-480a-a62c-38f89c95e5db,,,,,,F,,C,2012-09-05 12:00:00,9,133,1,0,3,2,0,10,1,2,0,1,1,0,0,1,0
151038,54208ebe-4d7b-4cff-9311-9f7b7dc6fea0,,,,,,M,,C,2010-09-01 12:00:00,9,97,2,0,2,1,0,19,1,0,0,0,7,1,0,0,0
214146,7a7ca2a1-0a36-40fd-9233-1c1dc0a6c9ed,,,,,,F,,C,2011-09-01 12:00:00,7,133,4,0,2,1,0,2,1,1,0,1,1,1,0,1,0
167520,b9f38e32-48ac-43d0-a78a-d52daca94589,,,,,,M,,Leaver,2011-09-05 12:00:00,10,80,10,0,2,0,0,6,1,0,0,2,3,1,0,3,0
209046,19ab2460-b49f-4eae-97ae-ea6236a3d7dd,,,,,,F,,Leaver,2010-09-02 12:00:00,Leaver,58,1,0,0,0,0,66,0,0,0,1,3,0,0,0,0
214632,027e24a6-9bdf-465e-a0d1-c3710fb0aa43,,,,,,F,,C,2011-09-06 12:00:00,10,111,2,0,13,1,0,8,1,1,0,1,3,1,0,1,0
201172,08a04b30-d035-4e1a-98db-97b78f3eff1e,,,,,,F,,C,2010-09-01 12:00:00,12,94,1,0,4,0,0,25,1,1,0,2,4,0,0,5,0
145541,3365b836-e874-4934-978f-6df42c2455fe,,,,,,M,,M,2009-09-01 12:00:00,7,44,1,0,14,2,0,36,2,0,0,1,0,0,0,3,0
216966,2d78ea90-8d19-40fe-8c6b-51aa86d790c3,,,,,,M,,C,2012-03-19 12:00:00,8,110,2,0,7,0,0,9,2,0,0,2,0,0,0,6,0
217456,dbc2e8da-22d8-419c-9526-dec580adde65,,,,,,F,,C,2012-09-05 12:00:00,11,121,1,0,14,2,0,5,0,0,0,1,4,3,1,7,0
151796,84ad4dad-7827-4427-a6f1-0504402fbc23,,,,,,F,,C,2009-09-01 12:00:00,9,132,3,0,12,1,0,16,1,1,0,0,7,1,0,1,0
181180,d7304fdc-ae59-4cd2-96b9-b03fc67b1ed3,,,,,,M,,C,2011-09-07 12:00:00,12,120,1,0,4,0,0,30,2,1,0,1,10,1,1,2,0
144273,c8415ee4-9380-44ac-8792-b023a71ee70d,,,,,,M,,Leaver,2009-09-03 12:00:00,11,109,5,0,0,1,0,9,2,1,0,1,1,0,1,1,0
254281,76c07e07-3c1e-41ad-96ae-a4b517d978a5,,,,,,F,,Leaver,2013-09-05 12:00:00,8,88,2,0,11,2,0,21,1,1,0,4,4,1,0,4,0
184932,13dff278-b2de-4ab6-8838-3029222befd1,,,,,,M,,C,2013-09-01 12:00:00,9,114,1,0,4,0,0,22,1,1,0,3,5,2,0,4,0
228109,ba9a738f-fe7a-4c7c-acd2-53b6e80ed96e,,,,,,M,,C,2012-09-06 12:00:00,11,119,5,0,6,2,0,16,1,1,0,0,4,2,0,1,0
189982,a42dc1be-29d2-482b-a3ce-da093b197e29,,,,,,M,,C,2011-09-07 12:00:00,11,106,6,0,1,0,0,19,1,0,0,1,1,0,0,1,0
199425,b69cf7a4-b950-4b74-a9c2-b7b19bf81b8a,,,,,,F,,C,2013-09-05 12:00:00,11,119,5,0,10,3,0,15,0,0,0,0,1,1,0,7,0
249275,41c3926f-79fe-4f2e-af73-920d2cf9e9dd,,,,,,F,,C,2013-06-10 12:00:00,8,130,5,0,12,2,0,17,1,0,0,4,1,0,1,2,0
173147,cab5313c-edcc-400f-93fc-7638f9344342,,,,,,M,,C,2013-09-01 12:00:00,11,123,9,0,6,2,0,11,1,0,0,0,6,1,1,2,0
145544,a60d34ad-879b-4527-827a-51d518279f66,,,,,,M,,C,2010-09-02 12:00:00,9,115,1,0,4,0,0,20,0,0,0,1,2,0,0,7,0
150093,69469e2f-c7e1-4fcd-9daf-9e706d8df0a8,,,,,,F,,C,2011-09-07 12:00:00,10,87,0,0,5,0,0,24,2,0,0,2,0,1,1,7,0
220738,c855ba43-7548-4d0f-b889-c529d9614b39,,,,,,M,,C,2012-09-04 12:00:00,8,100,3,0,3,2,0,30,0,0,0,0,1,1,0,1,0
205085,358f00c5-b147-4551-b807-9f3667a14b9c,,,,,,M,,C,2011-09-06 12:00:00,11,113,3,0,0,1,0,11,1,0,0,1,3,3,0,0,0
213701,e57e8144-5182-4a13-a0ee-d5eda90dac39,,,,,,M,,Leaver,2013-09-05 12:00:00,8,92,0,0,1,0,0,17,1,1,0,1,10,2,0,3,0
176021,f2e3ecff-2815-4859-a943-a96135bb83b4,,,,,,M,,C,2010-09-01 12:00:00,8,116,0,0,11,1,0,13,1,1,0,2,9,2,0,6,0
196218,cea22df8-03e1-4ee2-88ea-f26b45aed8f6,,,,,,F,,Leaver,2011-09-06 12:00:00,7,113,1,0,6,1,0,43,2,0,0,0,3,1,0,5,0
157629,bd6015c2-9fd9-4c51-b889-308154fdf04a,,,,,,M,,C,2012-09-05 12:00:00,9,132,0,0,7,2,0,1,1,0,0,0,7,2,0,9,0
166303,48f47290-9d52-4670-991f-759a84eba0d7,,,,,,F,,C,2011-09-07 12:00:00,8,97,6,0,8,1,0,20,3,2,0,2,3,2,0,0,0
200775,8a97a0d6-c9fc-4e57-bd78-4f4e47823899,,,,,,F,,Leaver,2010-09-02 12:00:00,9,119,5,0,3,0,0,9,2,0,0,2,1,0,0,2,0
136308,81480d3e-9e99-466c-abeb-eed5fe256cfa,,,,,,F,,C,2010-09-02 12:00:00,11,85,4,0,9,0,0,14,1,1,0,2,7,1,0,1,0
185875,1c1a8b21-6958-4170-b8d0-323222b73463,,,,,,F,,C,2010-09-03 12:00:00,12,128,5,0,8,1,0,27,2,0,0,1,1,2,1,6,0
202450,5c0a2b44-c7f3-4f45-812f-cf547925611b,,,,,,F,,C,2012-09-05 12:00:00,10,109,1,0,1,0,0,14,1,0,0,0,0,2,0,6,0
188780,1b624796-332f-4807-a98d-389a320b5602,,,,,,M,,C,2012-03-07 12:00:00,11,126,1,0,2,3,0,22,1,1,0,0,5,4,0,5,0
227017,e18e1ebb-0c27-4991-8432-5c12c0161e2a,,,,,,M,,C,2013-09-03 12:00:00,8,120,4,0,17,1,0,0,0,0,0,2,1,2,0,5,0
151643,6756d7f9-6de5-4fb0-9f92-c54a8774a112,,,,,,F,,C,2013-09-05 12:00:00,10,104,3,0,1,1,0,20,1,0,0,0,1,1,0,0,0
169456,35ad5be4-2785-4b4f-a902-036b010a5017,,,,,,M,,M,2009-09-03 12:00:00,7,84,10,0,4,1,0,27,1,0,0,1,3,3,0,3,0
190867,0d5b7234-d12d-4308-8951-cdabc8e87724,,,,,,M,,C,2013-03-07 12:00:00,9,127,0,0,7,1,0,6,2,1,0,2,4,1,1,4,0
130081,e5b633b2-2938-46fc-9e1a-a795be762e30,,,,,,M,,C,2013-09-03 12:00:00,8,115,6,0,0,1,0,14,1,0,0,1,7,1,1,9,0
195981,6d311dc7-370e-4964-996b-a2988429ef7b,,,,,,M,,C,2011-09-05 12:00:00,9,122,4,0,6,1,0,8,3,1,0,2,0,3,0,4,0
138092,d094d244-b778-4a92-bbcb-6da438567170,,,,,,F,,C,2013-09-05 12:00:00,12,111,5,0,2,2,0,46,0,1,0,0,5,1,1,6,0
261966,96cfa297-45f3-4edb-823e-4ae0000ebe3f,,,,,,F,,C,2012-09-04 12:00:00,9,129,1,0,0,0,0,19,1,2,0,0,3,2,0,0,0
163157,4293a928-1b3f-4730-a7f4-63cc02edea8b,,,,,,M,,Leaver,2013-09-03 12:00:00,8,126,1,0,2,0,0,2,0,0,0,2,2,3,0,3,0
209349,187c2915-242b-4835-92de-6356a069046e,,,,,,F,,M,2010-09-01 12:00:00,11,134,2,0,7,1,0,4,1,1,0,1,1,1,0,4,0
117641,f2323e98-da49-4daf-a4b1-0a6ec77906dc,,,,,,F,,Leaver,2009-09-02 12:00:00,Leaver,73,1,0,2,1,0,36,0,0,0,3,5,1,0,7,0
148152,1ed6a176-b3aa-45b4-868e-63fafd16a5e6,,,,,,F,,Leaver,2011-09-05 12:00:00,Leaver,100,2,0,5,1,0,24,1,1,0,1,0,1,0,2,0
228714,ac22df8c-ff0e-4f96-9be4-80eaf85b9108,,,,,,M,,Leaver,2013-09-01 12:00:00,12,118,1,0,12,1,0,21,1,1,0,1,0,1,0,2,0
178678,ad2512c3-aae5-4fa7-80d4-ea6d5777b5c2,,,,,,F,,C,2012-09-04 12:00:00,11,130,0,0,6,2,0,15,1,1,0,2,1,2,0,6,0
239971,730cb918-5a75-44ad-8ede-cd237a1ead5d,,,,,,M,,C,2009-09-04 12:00:00,Leaver,107,4,0,1,0,0,21,0,0,0,0,0,3,0,2,0
284171,c8a9b9c5-96ea-4494-bcfe-13c52ba02db2,,,,,,M,,C,2011-09-07 12:00:00,9,110,10,0,1,1,0,15,1,0,0,1,4,0,0,1,0
