Deprivation indicator - IDACI score,DfE Establishment Number,Is the pupil disadvantaged?,Is the pupil looked after?,KS2 English PS,KS2 English TA level,KS2 English level (finely graded),KS2 Mathematics TA level,KS2 Mathematics level (finely graded),KS2 Maths PS,KS2 Prior Band,SEN,UPN,KS2  ENGLISH (KS2),KS2  MATHEMATICS (KS2),KS2 APS (VA),KS2 APS cubed,KS2 APS squared,KS2 ENGLISH TA,KS2 English PS deviation,KS2 MATHEMATICS TA,KS2 Maths PS deviation,KS2 Reading PS,KS2 Reading TA level,KS2 Reading level (finely graded),KS2 mathematics (finely graded)
0,731233714,0,0,27,4,5.39,3,4.19,25,2,K,e20213f1-ba05-4fe3-966e-d5fdfc17aedd,,,,,,,,,,,,,
0,691388836,0,0,26,4,4.48,3,5.04,27,1,N,3a71cab0-41fd-42d3-a6da-8641332e3946,,,,,,,,,,,,,
0,734614787,0,0,26,5,,4,5.75,24,4,N,9599e56b-4b93-438d-ac5e-adee2051078f,,,,,,,,,,,,,
0,706454057,0,0,27,5,5,5,5.5,28,4,N,256046ec-0b65-4b18-9bc4-8e83f46504c7,,,,,,,,,,,,,
0,470413903,0,0,29,4,5.42,4,4.81,30,2,K,fdb27e2e-ec30-482c-9dc7-5b840c84d1d0,,,,,,,,,,,,,
0,752477651,0,0,28,5,5.29,4,4.47,29,2,N,cf835d21-7fc6-473b-b961-66a23330b31d,,,,,,,,,,,,,
0,736538600,0,0,26,4,5.55,4,4.19,24,1,N,7fc9ce7d-7f57-4b40-88a5-fd369d1058a7,,,,,,,,,,,,,
0,800853786,0,0,35,2,2.5,2,4.69,35,2,N,6c2eee75-5625-48dd-8eea-e8dca1aa93d9,,,,,,,,,,,,,
0,696325199,0,0,10,4,5,4,5.63,9,4,N,111c0553-e89f-4849-996b-d9c18ad43d15,,,,,,,,,,,,,
0,768561676,0,0,31,5,4.38,5,4.66,32,3,N,cf24eb38-9799-40c0-aa7a-30780780c15d,,,,,,,,,,,,,
0,812374995,0,0,24,3,5,5,5.67,23,3,N,4fa09931-e969-4725-b885-8ac6f1202f5d,,,,,,,,,,,,,
0,727575850,0,0,7,3,5.13,4,5.67,5,3,N,37020927-ba6c-47ad-bbbb-9511beb8d4d5,,,,,,,,,,,,,
0,587277145,0,0,14,,5.39,,4.75,18,3,K,ce54fcdd-9468-468f-97f7-7099c3b3d2de,,,,,,,,,,,,,
0,785755702,0,0,29,3,3.61,,3.39,25,1,N,6fc71fc0-0dc8-413f-8b0d-67d6171a336f,,,,,,,,,,,,,
0,717299349,0,0,25,4,4.52,5,5.5,28,2,N,8a89de1a-ed86-4a15-96ac-3b137c9787ee,,,,,,,,,,,,,
0,668047438,0,0,24,4,5.35,3,2.5,24,2,N,3a44607d-bdef-446f-b41a-ac5d3a147a0e,,,,,,,,,,,,,
0,801459601,0,0,33,5,4.62,5,2.5,31,3,N,b45f7587-0641-4dca-b2bf-41def4ebf77b,,,,,,,,,,,,,
0,628003912,0,0,26,4,5.1,5,5.46,21,4,N,f6b7da03-7d86-4487-9be8-4bf71d50c4d5,,,,,,,,,,,,,
0,492112035,0,0,18,,1.5,6,5.92,16,2,K,6c8ae27f-28d1-4f87-8918-d76e5281aa44,,,,,,,,,,,,,
0,690547440,0,0,10,4,5.32,3,,13,4,N,84669e98-361e-4901-ae07-924862da9cf0,,,,,,,,,,,,,
0,807031444,0,0,23,5,4.9,5,5.08,27,3,N,6566ef36-6eff-488b-ba98-2299d16c1324,,,,,,,,,,,,,
0,679720202,0,0,20,3,4.79,3,4.78,24,2,K,740180d7-1813-4b20-9c6c-4043a108cd9b,,,,,,,,,,,,,
0,664543834,0,0,30,4,4.21,4,5.58,30,2,N,444b27f0-91d1-4879-b910-23f760e279dd,,,,,,,,,,,,,
0,730184794,0,0,25,5,5.29,5,5.63,32,3,N,fba65d35-1e32-4aa6-affb-840aaf228647,,,,,,,,,,,,,
0,656864109,0,0,30,4,2.5,4,4.16,29,1,K,5fc4e662-b7c6-4930-a514-cab87b0c07c0,,,,,,,,,,,,,
0,709275117,1,0,24,3,5.48,2,4.38,19,2,N,9e183ba6-f72b-4692-89aa-919cac3f4754,,,,,,,,,,,,,
0,825261217,0,0,22,5,,5,2.93,27,4,N,99d9a504-71d8-4b9b-8cd2-b3460933869d,,,,,,,,,,,,,
0,652624770,0,0,26,4,5.35,4,5.17,23,3,N,d22de0e7-99c2-4239-b154-a017fee9129b,,,,,,,,,,,,,
0,668787779,0,0,35,2,4.55,5,4.72,35,1,K,86e94efa-d4ca-4adf-a13a-b96893127883,,,,,,,,,,,,,
0,701125191,1,0,26,5,,3,5.33,26,4,N,a13ee1dc-1fe3-4b8c-b1c0-c85c2a46c3d2,,,,,,,,,,,,,
0,659177591,0,0,23,,0.5,3,5.92,22,1,N,d8cb0d92-69a1-4424-b5e4-d25821b5ee44,,,,,,,,,,,,,
0,765081994,0,0,17,3,4.9,W,5.04,9,2,N,71a018b5-338a-4580-9667-7f120d9869a1,,,,,,,,,,,,,
0,554700115,1,0,35,5,5.71,5,4.34,33,2,K,95e77cc3-c98c-48a8-b7fc-6b5a7451d167,,,,,,,,,,,,,
0,811864045,0,0,19,5,5.32,4,5.21,12,4,N,2c8c09d9-1943-418c-aaec-e69103b23a5e,,,,,,,,,,,,,
0,795952860,0,0,22,4,5.26,5,5.71,18,4,N,d06ef0ad-aa4a-404e-a3ac-3a3854b1f4c2,,,,,,,,,,,,,
0,643385852,0,0,26,5,5.32,4,5.54,23,3,N,c4aab447-1a5c-4717-ad2e-4d7fc02abf06,,,,,,,,,,,,,
0,631779333,0,0,20,3,5.71,W,5,26,2,K,73edc0ee-291e-4d0d-adec-618accd289f1,,,,,,,,,,,,,
0,762246252,0,0,19,3,4.14,5,3.61,22,2,N,9aafc967-39c9-4b80-bb98-18e0a325856f,,,,,,,,,,,,,
0,705639506,0,0,34,4,4.17,5,4.22,33,1,K,9688e52a-a85b-4254-9d4a-b443a0f8e88a,,,,,,,,,,,,,
0,790877414,1,0,22,3,5.52,4,4.84,19,2,N,166835c8-a96a-418b-a63d-3072bd5f17aa,,,,,,,,,,,,,
0,742801178,0,0,28,4,4.59,4,4.63,29,1,N,ecff8ea1-9cea-4ffe-a483-15fa8d870072,,,,,,,,,,,,,
0,814699344,0,0,35,2,3.61,2,5.33,35,3,N,8d06a3c6-3f87-4151-9b09-8e501ae954a8,,,,,,,,,,,,,
0,799300432,0,0,24,5,5.19,5,5.46,27,3,N,367c393b-f59f-4eeb-a34f-317db3f40e4c,,,,,,,,,,,,,
0,641945762,0,0,20,4,4.52,3,4.56,20,3,N,82099244-84e1-4c60-ac13-6219263cef79,,,,,,,,,,,,,
0,802976672,0,0,34,4,1.5,5,3.61,35,1,N,e82dc5dc-f90b-4b21-992e-c56975a5a4b9,,,,,,,,,,,,,
0,669696842,0,0,33,4,3,4,3.18,32,1,K,b3e47c41-399a-4239-ba10-f8335f3cef90,,,,,,,,,,,,,
0,822651978,0,0,27,5,5.23,5,5.38,28,3,N,e9121608-3299-4482-bdc8-5a9cf5d101c9,,,,,,,,,,,,,
0,637575008,1,0,18,2,5.65,4,4.03,23,2,N,e9aef89b-d2a2-4a82-a8a3-0df9e1cdc2e5,,,,,,,,,,,,,
0,596057033,0,0,17,3,5.39,3,5.83,15,2,N,4c696fb6-3cf6-410d-89dd-c407109259df,,,,,,,,,,,,,
0,766396295,1,0,26,4,4.9,3,4.28,26,2,N,6592b23a-1b01-4ec7-9ba1-2cf36cdf41d7,,,,,,,,,,,,,
0,650834323,1,0,32,4,3.44,4,3.82,31,1,N,96fa6dc5-27cf-41ca-836d-80b8062c0b67,,,,,,,,,,,,,
0,672907968,0,0,11,,5.39,,4.69,8,3,N,d0a4a4b0-c5a7-4ff3-9c4c-e918fe113a8c,,,,,,,,,,,,,
0,730149991,1,0,28,4,4.59,3,4.13,23,2,N,a66ac141-d1a8-4df3-b447-afd3261356b4,,,,,,,,,,,,,
0,723074614,0,0,14,4,5.03,4,,17,3,N,173d042e-d74c-41a5-a209-a0cb74e64c77,,,,,,,,,,,,,
0,648262590,1,0,35,5,3.56,5,3.07,35,1,N,3f1d57a0-7f83-4dea-b60e-89a09e760f34,,,,,,,,,,,,,
0,816773130,0,0,33,5,4.97,4,4.22,33,3,N,84cf17d6-5fad-405d-99b3-75a92a83cdf6,,,,,,,,,,,,,
0,616151816,0,0,34,4,4.48,4,3.11,33,1,N,634b7f82-bd5d-4c15-8750-2449e14aac5b,,,,,,,,,,,,,
0,683408799,0,0,19,4,5.65,3,4.91,19,3,N,60204c02-b8f8-4242-abc4-6a828c6b38f5,,,,,,,,,,,,,
0,639197713,0,0,13,,3.56,,4.28,10,2,N,b59e9999-f1ff-40df-a87c-bf15b88332f7,,,,,,,,,,,,,
0,595203962,0,0,33,5,4.59,5,5.42,33,1,K,6a89e790-bf7a-447d-8c02-0e3a6404809f,,,,,,,,,,,,,
0,805137485,1,0,32,5,5.1,5,4.78,33,3,N,aa1daaed-5fe9-4cd7-9669-35eb320113cd,,,,,,,,,,,,,
0,732855686,0,0,21,5,4.66,4,5.68,27,4,N,72a1a05d-44be-4ac6-b6d5-91e7a2ab0522,,,,,,,,,,,,,
0,765631423,0,0,31,5,5.61,4,4.56,31,3,N,bcdf3af5-8f58-46d4-b6c1-aab13efcd92f,,,,,,,,,,,,,
0,719198294,0,0,25,4,3.72,4,5.58,26,3,N,5f27a8e4-36e8-4ca3-8ac3-22705f674944,,,,,,,,,,,,,
0,782758042,0,0,34,4,5.29,5,5.83,34,2,N,a4d641b5-0ab7-4691-99db-3a8300718e0f,,,,,,,,,,,,,
0,681254683,0,0,18,3,4.86,3,4.75,15,2,N,c25b4006-5535-4a36-97b0-0a6d3b48195a,,,,,,,,,,,,,
0,722161910,0,0,23,4,2.5,5,5.83,28,2,N,e3798e6e-b802-4e5e-9881-d8f8a53eae85,,,,,,,,,,,,,
0,540399045,0,0,15,3,5.03,4,5.38,17,3,N,c89d7df4-75f3-4f0a-9c8c-ea33e8a6be5a,,,,,,,,,,,,,
0,770079661,0,0,29,3,4.31,2,4.84,22,2,N,f803dcc2-7055-4f7b-9482-ef681b33e6c1,,,,,,,,,,,,,
0,800631512,0,0,12,3,4.9,3,5.08,9,3,N,67cb3e7e-a4c4-4dd5-956c-a3d9bf598713,,,,,,,,,,,,,
0,638291010,0,0,13,5,,5,,18,4,N,f5fea0a2-284a-4487-98e6-eb192dc3bbcc,,,,,,,,,,,,,
0,753852857,1,0,26,,3.22,2,5.68,26,1,N,c010905d-967f-4d84-9102-a63af56f06d6,,,,,,,,,,,,,
0,784683196,0,0,30,4,5.58,5,5,30,3,N,d50d007d-8dd6-4362-8fd7-1a5680e05fe0,,,,,,,,,,,,,
0,749479627,0,0,35,6,5.1,5,5.63,35,3,N,c2741997-4f37-4383-a874-f80cdcfa78f2,,,,,,,,,,,,,
0,577096580,0,0,27,4,4.83,4,5.38,28,3,N,048210af-12d3-4c6c-be7e-77d25afda808,,,,,,,,,,,,,
0,748170983,1,0,33,4,3.89,5,3.18,33,1,N,dfdc06e3-90ee-4681-bed4-b047b662638e,,,,,,,,,,,,,
0,803771641,0,0,35,2,5.81,5,5.96,35,1,N,968d2739-19b7-4406-a067-dc1c88510415,,,,,,,,,,,,,
0,694571567,0,0,24,4,5.32,5,5.17,25,4,N,a8ef4fd8-8970-4d33-81a7-3f7e047816d9,,,,,,,,,,,,,
0,796602162,0,0,29,5,4.86,5,5.58,30,3,N,28a52db1-d8e5-4398-8b0f-fb8019614f8b,,,,,,,,,,,,,
0,753650049,0,0,30,5,5.26,4,4.78,31,2,N,d1c5c761-dac8-4e01-8125-afdae21d1e4e,,,,,,,,,,,,,
0,797534784,0,0,34,1,4.79,W,2.5,35,3,N,78ca6545-dd1a-4b0c-a9dd-f3c350d9277f,,,,,,,,,,,,,
0,753928880,0,0,34,5,5.29,4,4.56,33,2,N,9708499e-e91d-411c-bd84-be38de8ff962,,,,,,,,,,,,,
0,821573898,0,0,30,5,,5,5.63,30,4,N,77e71286-5414-4ea5-8ac8-2f1485214257,,,,,,,,,,,,,
0,824777339,0,0,33,5,5.26,5,5.21,31,3,N,f3637a11-29a2-48e6-8f87-ccf005381594,,,,,,,,,,,,,
0,746482689,0,0,28,5,5.39,5,5,29,2,K,c9cac4ef-cd5d-4ca1-8ce5-f2f2a5c30fe6,,,,,,,,,,,,,
0,821547109,1,0,21,5,4.72,4,4.31,13,3,N,9386f20c-919c-479b-8319-e813cc17b40f,,,,,,,,,,,,,
0,714044947,0,0,25,5,5,5,5.25,29,3,K,1fc16d46-d652-4930-b92a-0dd7ea464ea0,,,,,,,,,,,,,
0,712951847,0,0,23,3,5,3,4.91,20,3,K,306765c2-0df8-4d0a-a54e-ad8297a4d61c,,,,,,,,,,,,,
0,768020066,0,0,28,5,,5,4.75,26,3,N,128dcb4f-0657-4fe8-94bf-827a8b75e299,,,,,,,,,,,,,
0,775666755,0,0,24,3,5.29,4,4.81,21,3,K,9912cc55-1918-4718-8b7c-b8c486fb4ecc,,,,,,,,,,,,,
0,725860312,0,0,24,4,4.52,4,5.04,21,2,N,3491d7bc-4582-4f96-bca4-34438e2bca1e,,,,,,,,,,,,,
0,806010174,0,0,35,2,,2,,35,4,N,e66f4578-077b-42d6-80fd-be9c798abbef,,,,,,,,,,,,,
0,624036915,0,0,34,5,3.89,5,3.68,33,2,N,55fe9470-8a6a-43ee-b00b-b505ff3c01c9,,,,,,,,,,,,,
0,787777297,0,0,10,3,5.35,3,5.25,10,3,N,63b40f3d-0d72-478f-a243-6f1526c4805a,,,,,,,,,,,,,
0,766029186,0,0,31,5,4.38,5,4.59,32,2,N,559977c4-1d42-46ba-ac46-46fd68f02999,,,,,,,,,,,,,
0,619481230,0,0,32,5,5,5,2.5,31,2,N,75138074-fc10-47fa-a583-21867d4f1957,,,,,,,,,,,,,
0,589515963,0,0,33,5,4.1,4,4.81,28,2,N,7788001d-eff0-46f7-96bd-6e352f5b22fe,,,,,,,,,,,,,
0,628418627,1,0,31,4,5.84,3,5.96,31,1,K,f2505870-0603-4499-b76a-247c9707d77a,,,,,,,,,,,,,
0,778720651,0,0,30,5,5.19,5,5.54,31,3,N,88d7690a-b42a-4ba3-85da-8b371463c123,,,,,,,,,,,,,
0,779446373,0,0,20,4,5.32,4,,23,4,N,5f7e839b-8da4-42d8-a27c-213c629f5a8b,,,,,,,,,,,,,
0,818316259,0,0,20,5,,5,5.5,21,3,N,badaf879-f75d-4ed8-9c55-1669073f5ce1,,,,,,,,,,,,,
0,511824690,1,0,34,5,4.03,4,5,34,2,N,a29fa4b4-ac32-482d-b136-c0e86d1037cb,,,,,,,,,,,,,
0,593523338,1,0,5,,5.23,3,,10,4,K,1049dcf1-91e3-43f7-bc47-d5e0c4a00720,,,,,,,,,,,,,
0,768980338,0,0,25,3,5.39,3,3.89,21,2,N,fa7354a2-2092-498b-882f-733c10982287,,,,,,,,,,,,,
0,801017720,0,0,29,5,1.5,6,3.32,31,1,N,4cdc4445-c128-45f3-8630-c5a21e600a01,,,,,,,,,,,,,
0,795777568,1,0,17,2,4.48,3,4.47,15,3,N,ab61b34b-2571-4a8b-b6d7-39e6efa3af61,,,,,,,,,,,,,
0,715337485,1,0,32,5,5,5,4.91,33,4,N,e0777523-0201-4633-a44f-2551b6ce5c46,,,,,,,,,,,,,
0,681549003,0,0,14,2,5.13,,4.84,14,3,N,3012be07-2dbd-4bd2-ba40-8bf0edf6fec4,,,,,,,,,,,,,
0,702130520,0,0,33,5,5.68,5,3.39,33,1,N,39b02827-1355-4293-b854-c3be76a30aac,,,,,,,,,,,,,
0,801663907,0,0,31,5,4.59,5,4.22,30,2,N,b3b6c65c-ae71-484f-8f13-9a5bd9331031,,,,,,,,,,,,,
0,795206969,0,0,33,4,4.14,4,1.5,31,1,N,7f1e9ffa-fac3-4692-8439-6276dcf21f84,,,,,,,,,,,,,
0,676943926,0,0,32,5,4.66,4,4.47,32,2,N,a7cf6068-e83a-4fd7-85a9-6000e61d6abf,,,,,,,,,,,,,
0,633792852,0,0,27,4,5,4,5.75,26,3,N,7af810c1-2663-41f9-afe7-eb5f40126d48,,,,,,,,,,,,,
0,818580854,0,0,33,4,4.34,5,4.44,33,2,N,962467b6-99a5-40a8-b5cc-36292962a117,,,,,,,,,,,,,
0,562684450,0,0,27,,3.83,3,3.82,19,1,N,a42a5312-4303-49e1-9510-eeee5fb07c1a,,,,,,,,,,,,,
0,715786942,0,0,14,,5.16,,4.09,12,3,N,e7708a97-82b6-405b-b9a5-d0df96aca82a,,,,,,,,,,,,,
0,755183211,0,0,27,4,4.38,4,4.16,28,2,N,e3e5550f-a4fb-4d8c-b2bd-85b5b415838b,,,,,,,,,,,,,
0,791084936,0,0,12,4,,3,5.13,9,3,N,7d13a6a2-2b3c-433c-ba27-b2c6b7bebb5d,,,,,,,,,,,,,
0,762543997,0,0,29,3,3.72,,4.31,31,2,N,d4f748cd-991b-4b85-b683-6b3cd5949e1c,,,,,,,,,,,,,
0,799994794,0,0,26,5,5,3,5.5,28,4,N,5ba7b7c2-98db-4328-b337-ebd138cc25a6,,,,,,,,,,,,,
0,709324628,0,0,30,3,1.5,,4.66,29,1,K,2f19f49a-3efd-4bc7-a1d2-353e49a4cbd8,,,,,,,,,,,,,
0,746857845,0,0,21,3,4.62,5,5.25,22,2,K,a38f363d-71ac-4e09-aa31-a9860b70afbf,,,,,,,,,,,,,
0,664213956,0,0,16,6,4.55,4,4.78,17,3,N,4978948d-2e08-4ba4-927f-170fab930e15,,,,,,,,,,,,,
0,809721735,0,0,23,5,5.03,5,5.46,21,3,N,21269fea-fcdf-4826-9e04-ef36e1b9d737,,,,,,,,,,,,,
0,761017102,1,0,29,3,4.28,4,4.38,31,1,N,5bda32cc-ec58-46ad-925b-7ae6a686ce54,,,,,,,,,,,,,
0,660645242,0,0,15,4,4.93,3,5.58,20,2,N,a5db979b-36ec-4395-b22d-95ea502a4b85,,,,,,,,,,,,,
0,542039814,0,0,15,3,5.03,3,4.19,18,3,K,aa95975f-89a1-4405-8e29-b85cd533f71d,,,,,,,,,,,,,
0,729030068,0,0,33,5,4.83,5,5.13,34,3,N,0f1ddaef-825b-4754-96c6-42361ab08f87,,,,,,,,,,,,,
0,824597109,0,0,19,5,5.06,5,5.63,22,3,N,513a3496-d7fc-4068-9158-bc1eae0360a4,,,,,,,,,,,,,
0,750116012,0,0,24,4,5.29,4,4.31,22,2,N,44f75043-8f0b-4ed5-9920-5a96477a1443,,,,,,,,,,,,,
0,778456847,0,0,11,4,5.19,4,,18,4,N,ca640128-9497-452d-b68e-224fc85b1fe6,,,,,,,,,,,,,
0,726514544,0,0,19,2,4.38,4,4.06,18,2,N,7915669b-3d4b-4605-872d-8983705ada3e,,,,,,,,,,,,,
0,785723621,0,0,34,5,5.16,5,4.56,35,2,N,69e7028f-3e97-431f-a03f-4c65b4f80d74,,,,,,,,,,,,,
0,726367697,0,0,25,4,5.13,4,5.25,25,2,N,9ccd9ee8-947d-42d5-8451-2aa037ee65e9,,,,,,,,,,,,,
0,643709944,1,0,22,4,0.5,3,4.88,19,2,K,af73ccc5-a3cd-4277-9932-551747d3902b,,,,,,,,,,,,,
0,698456137,0,0,22,3,4.9,5,4.78,23,3,N,b12a55ae-ce50-49d9-9815-819bf44deb7e,,,,,,,,,,,,,
0,754269746,1,0,11,6,4.55,2,5.17,16,1,N,eaddf3b2-99a8-4f5e-9e16-5ad9d849433f,,,,,,,,,,,,,
0,631241705,0,0,26,4,4.24,4,4.81,27,1,N,63bc99a2-21f1-4930-a861-06f030a5a360,,,,,,,,,,,,,
0,806897920,0,0,7,5,5.03,3,5.46,7,3,N,0520dfdc-26e9-4b1d-bba0-1f67731408df,,,,,,,,,,,,,
0,762959451,0,0,23,4,4.9,3,4.28,26,2,N,d29f0dab-0063-4044-abb7-6858d349fecf,,,,,,,,,,,,,
0,817410743,0,0,35,6,4.14,5,4.31,35,1,K,0cf9c5a0-228b-4495-bb49-fba35c79bff2,,,,,,,,,,,,,
0,651658870,0,0,21,4,5.32,4,5.25,18,4,N,30b937d2-7be0-4779-8a25-68b7c8145830,,,,,,,,,,,,,
0,713881373,0,0,33,5,5.39,4,5.29,32,3,N,0e00b753-3145-4c0c-b8f3-65e414755ae0,,,,,,,,,,,,,
0,798624683,0,0,14,4,5.19,4,5.58,13,4,N,20627cea-91e7-4b2e-b6fa-84ea10f9f39a,,,,,,,,,,,,,
0,660438373,0,0,21,4,4.79,4,5.58,21,3,K,33a6ad93-7337-4105-bb8d-f5e5f7302c54,,,,,,,,,,,,,
0,797986950,0,0,28,4,5.23,5,5.13,29,2,N,5deb1c48-d822-49d6-b748-3c6b3521b5cf,,,,,,,,,,,,,
0,638911938,0,0,29,4,5.1,5,4.44,27,2,N,3d9bc10d-6129-4a19-904e-0b21a3a90340,,,,,,,,,,,,,
0,573550317,0,0,18,,3.83,4,5.83,21,1,N,f60cebdd-cade-4153-84dc-5313becb1998,,,,,,,,,,,,,
0,682655264,1,0,26,5,5,5,5.42,24,3,K,18b8b806-5411-4ad7-b1a2-42a587a08162,,,,,,,,,,,,,
0,794105248,0,0,31,5,5.13,5,5.5,32,2,N,f3cfee33-b24a-4ab5-912f-578eed3c9e33,,,,,,,,,,,,,
0,783564321,0,0,34,5,5.74,5,4.75,33,1,N,48205fb3-08a8-4f7a-b7f0-6ec7300545a9,,,,,,,,,,,,,
0,674271431,0,0,34,5,3.89,4,5.21,33,2,N,0591a270-bd91-45c5-95f3-55cec8bf48a6,,,,,,,,,,,,,
0,722522736,0,0,22,5,4.86,3,4.69,23,3,N,3a698976-0fea-4938-a4f5-5f4e80d5de55,,,,,,,,,,,,,
0,759148323,0,0,27,5,5.06,5,5.75,33,4,N,2145d179-2a17-4b82-be3c-010c2ccebe45,,,,,,,,,,,,,
0,708610472,0,0,27,5,5.23,5,5.83,24,3,N,6eeb78bd-7981-40ea-ac32-30e78498f3f6,,,,,,,,,,,,,
0,787016069,0,0,14,4,5.1,4,5.42,13,3,N,7fbb7066-30ac-42f7-a17c-91c01572dd6a,,,,,,,,,,,,,
0,707616059,0,0,20,5,4.41,4,5,24,3,N,f8e9c6f0-4b4f-4a31-9ec9-7fe2bf320121,,,,,,,,,,,,,
0,732416521,0,0,25,5,4.97,5,5.54,26,4,K,e91d17ab-6834-4cc2-936b-3e8c9a178dae,,,,,,,,,,,,,
0,634073970,1,0,25,4,4.31,,3.39,27,2,N,ce47f6a8-d460-4b2d-9b81-37ceac0cb5e2,,,,,,,,,,,,,
0,795491287,0,0,34,6,2.5,5,2.5,35,3,N,0cd436d0-0bc1-44db-a012-ca4797b63440,,,,,,,,,,,,,
0,813000070,0,0,35,2,5.03,5,5.42,35,3,N,f60cebdd-cade-4153-84dc-5313becb1998,,,,,,,,,,,,,
0,780549612,0,0,23,4,4.69,3,5.83,24,2,N,887145f1-45d2-4e01-b104-c38c1c3a49e8,,,,,,,,,,,,,
0,816360566,1,0,31,5,5.13,5,5.25,30,4,N,45a4ee50-5c63-4854-bed9-88b7ab175867,,,,,,,,,,,,,
0,598218086,1,0,35,5,5.71,4,3.46,34,1,N,c0b4d912-a2a7-4c8f-b1e1-fbb31b821ec2,,,,,,,,,,,,,
0,798990038,0,0,22,4,5.13,3,4.91,19,3,N,badaf879-f75d-4ed8-9c55-1669073f5ce1,,,,,,,,,,,,,
0,743007974,0,0,27,5,4.97,4,5.33,30,3,N,269bbbd5-d076-4b0f-bb91-8e0489ec3b2e,,,,,,,,,,,,,
0,687542774,1,0,34,5,5.1,5,,34,3,N,7ebbfbbf-bf6e-453f-9b90-7f26b0bcca16,,,,,,,,,,,,,
0,720867830,0,0,28,5,5.61,4,4.09,31,2,N,8aac287a-9222-4b27-ae76-d23837df7208,,,,,,,,,,,,,
0,748552109,0,0,19,4,5.26,4,5.13,16,3,N,77337247-77cf-40c4-80f2-d5fa2abea187,,,,,,,,,,,,,
0,777508180,0,0,13,4,5.13,5,5.63,11,4,N,3caa4889-cc4d-460e-a54b-2b7aeffe9183,,,,,,,,,,,,,
0,677557036,0,0,30,4,4.38,5,4.91,28,2,K,5548560a-95b4-4d34-ad7a-d8562148fa2e,,,,,,,,,,,,,
0,787231468,1,0,31,5,5.71,5,4.91,33,2,N,12e2289f-bc77-4134-9b09-8876031373f8,,,,,,,,,,,,,
0,705717908,1,0,13,3,5,,5.04,5,2,K,5714db65-a158-45a1-9efd-eab7ffed9f77,,,,,,,,,,,,,
0,801515403,0,0,26,5,5.03,5,5.83,25,3,N,6bf922e3-ee83-427b-806c-4dd56f77c74f,,,,,,,,,,,,,
0,766398879,0,0,28,5,4.62,4,4.03,29,3,N,785ff3b4-ff3d-4491-a25e-904071d9e821,,,,,,,,,,,,,
0,611803414,0,0,17,3,4.97,3,4.81,15,2,S,35322b3a-7aa8-487a-941e-4dd082801c00,,,,,,,,,,,,,
0,805141728,0,0,25,4,4.34,4,4.09,28,3,N,03b9272d-d799-43f9-84fb-7524861ac8d5,,,,,,,,,,,,,
0,644797327,0,0,35,5,4.21,2,5.63,35,2,N,f9e2f5c9-a5e8-4e98-b5dc-9214c0ef4196,,,,,,,,,,,,,
0,580895549,0,0,9,4,5.32,3,,12,4,N,bd501490-a570-4c14-ad77-4b864bc089b1,,,,,,,,,,,,,
0,743696544,1,0,32,4,4.69,4,2.5,30,3,N,c2782459-0e83-4287-8a5d-c63c4332083b,,,,,,,,,,,,,
0,749277066,0,0,21,4,4.48,4,5.92,20,3,N,04f9e0d3-17ee-4b91-9377-6861783e2792,,,,,,,,,,,,,
0,811162959,1,0,24,3,5.19,4,5.08,23,4,N,adae3c01-8b6c-4959-aeaf-bc5ad0052acc,,,,,,,,,,,,,
0,747888810,0,0,22,4,3.83,4,4.5,23,2,K,6e165dff-b4b7-4993-bcfa-3751be9cdc85,,,,,,,,,,,,,
0,791216266,0,0,25,5,5.35,5,5.17,24,2,K,2fe92162-65f0-4c2a-8b61-16d57a47ddc3,,,,,,,,,,,,,
0,668725720,0,0,23,5,4.97,5,4.41,26,3,K,cda34351-34fd-4fdc-af97-8474bc41d7b6,,,,,,,,,,,,,
0,733374098,1,0,32,4,2.5,4,3.68,32,2,N,f1b1989c-c73e-4ded-93ec-e7d2d8aeccbc,,,,,,,,,,,,,
0,747138151,1,0,12,3,4.55,6,4,18,2,N,e2ebb7cd-bb0a-4cd1-ab4b-19559e75b27c,,,,,,,,,,,,,
0,812652370,0,0,20,3,5.06,4,5.71,16,3,N,f560f0fc-7f2b-434d-a0c7-442cc0c76d0d,,,,,,,,,,,,,
0,726781355,0,0,12,3,5.03,,5.17,11,3,K,029e9706-d84c-408d-b68b-7c973bfb2c42,,,,,,,,,,,,,
0,673092467,1,0,9,4,,4,5.67,10,4,N,e329b1b7-212c-41ad-a4ae-1daa6c4b521b,,,,,,,,,,,,,
0,691797889,0,0,21,4,5.26,4,5.63,23,3,N,775f390e-f9a4-4fbf-a89c-d784b7cd6a76,,,,,,,,,,,,,
0,772066069,0,0,25,3,3.61,,3.32,23,2,N,2700d8ab-208c-43db-a0a5-1b11118d4818,,,,,,,,,,,,,
0,784951028,0,0,25,5,5,4,5.46,23,4,N,bcdf3af5-8f58-46d4-b6c1-aab13efcd92f,,,,,,,,,,,,,
0,689533882,0,0,32,3,4.83,4,5.08,32,2,K,9383c6fc-e36b-4b96-a097-9a9640de31cc,,,,,,,,,,,,,
0,643865272,0,0,9,3,4.62,2,4.63,12,3,N,f472ad40-c722-4b06-8446-5ec81ad0dcad,,,,,,,,,,,,,
0,642734230,1,0,14,4,5.23,4,5.29,13,3,N,f0e2c9c7-572e-4ce3-981e-480e1972ea8c,,,,,,,,,,,,,
