Estab,UPN,Surname,Forename,Middlenames,PreferredSurname,FormerSurname,Gender,DoB,EnrolStatus,EntryDate,NCyearActual,Ethnicity,Language,SENprovision,SENNeed1,SENNeed2,SENunitIndicator,ResourcedProvisionIndicator,UniqueLearnerNumber,Postcode,SAON,PAON,Street,Locality,Town,AdministrativeArea,postTown,AddressLine1,AddressLine2,AddressLine3,AddressLine4,AddressLine5,NativeID,FSME on Census Day,Age
213801,2dd68827-5c46-40b6-acc5-0c691111704a,,,,,,M,,C,2010-05-04 00:00:00,6,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
132950,874821d2-aec4-4b0b-a91b-c611be7645c7,,,,,,F,,C,2012-09-04 00:00:00,7,APKN,ENG,K,,SLCN,,,,,,,,,,,,,,,,,,False,10+
91468,c54cdf5a-a3ff-4b2b-833f-08a5b4def556,,,,,,F,,C,2017-09-06 00:00:00,7,APKN,ENG,N,,,False,,,,,,,,,,,,,,,,,False,14+
163616,90d0d011-f6fa-4b0c-9289-b09e9b5fea0e,,,,,,M,,C,2010-09-02 00:00:00,7,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
149439,702b98e1-d58b-4230-87fa-03bc07ff9c7a,,,,,,M,,C,2011-09-07 00:00:00,9,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
196033,ee52610d-e234-471b-9cb8-80a7ea50e8e3,,,,,,M,,C,2011-09-07 00:00:00,7,APKN,URD,K,SPLD,,True,False,,,,,,,,,,,,,,,,False,11+
227012,be84b4b1-b712-4bec-bf92-8f56e01460d5,,,,,,F,,M,2017-09-04 00:00:00,13,APKN,ENG,N,SPLD,,False,,,,,,,,,,,,,,,,,False,15+
196666,51f22ed7-9616-4c56-8e22-57500a858f67,,,,,,F,,C,2016-09-01 00:00:00,7,WBRI,URD,N,MLD,,,,,,,,,,,,,,,,,,,False,14+
120784,060f13a5-f5f8-4996-9788-93843cd99415,,,,,,F,,C,2014-09-03 00:00:00,8,APKN,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,14+
216451,4fefa4fe-d21c-4e43-b05c-cc5858d71f15,,,,,,F,,C,2013-09-04 00:00:00,11,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
259232,ba77e700-39c2-4346-baf5-dd68518f2319,,,,,,M,,C,2013-09-05 00:00:00,12,APKN,URD,N,,,False,True,,,,,,,,,,,,,,,,False,13+
135604,e3196f6b-0c96-4bb7-bdc7-987a074793dc,,,,,,F,,C,2013-09-05 00:00:00,7,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,14+
210478,d0fd7b06-f659-4788-a9c7-91dd88d3177c,,,,,,F,,C,2014-09-03 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
171936,1e08971a-2975-451f-be1b-56bc9e81366a,,,,,,F,,C,2017-09-06 00:00:00,8,APKN,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,13+
184699,f0b1ec3c-7d25-47d4-96dc-e61f9a0eaccb,,,,,,M,,C,2017-09-06 00:00:00,7,WBRI,ENG,N,,,,True,,,,,,,,,,,,,,,,False,11+
170075,82874521-1c92-4f8d-b754-204bf3348028,,,,,,F,,C,2011-09-07 00:00:00,13,ABAN,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
118167,ddc66927-f342-469d-bacc-9f80cb5cd7ec,,,,,,F,,C,2011-09-08 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
99358,3e85c28d-bad7-4d37-aff8-073a8be8870e,,,,,,F,,C,2011-09-07 00:00:00,10,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
110335,a21f02e2-a68d-4cd2-8443-e961471b72f3,,,,,,M,,C,2016-09-05 00:00:00,9,WBRI,ENG,N,SPLD,,False,False,,,,,,,,,,,,,,,,False,10+
115663,72bf0c93-8fb5-413d-8cb1-684c6ca46693,,,,,,M,,C,2012-09-04 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
163733,ea7b8059-204d-472a-89de-d2ed68500829,,,,,,F,,C,2014-09-04 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
222292,8b26e128-7216-4cf5-9ee4-3e227b2e0d64,,,,,,M,,C,2011-09-01 00:00:00,12,WENG,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,13+
177642,22046d4b-7082-4165-823e-3997241e54bd,,,,,,F,,C,2013-09-05 00:00:00,12,AIND,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,15+
79259,88dcb399-360b-4284-885a-04e213a0983c,,,,,,F,,C,2015-04-13 00:00:00,9,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,12+
160171,3e203f80-37c5-41c2-bc7e-e3af397eb08c,,,,,,F,,C,2017-06-12 00:00:00,10,WROM,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,13+
158198,40275daa-95bf-46aa-aaac-46bc645e0cd1,,,,,,M,,C,2015-05-20 00:00:00,12,WBRI,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,12+
162353,c06ac474-98ec-457e-a0af-4486d916fdc5,,,,,,F,,C,2017-09-06 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
95902,f9d008a6-b6b4-48f2-b55c-2bb347989972,,,,,,M,,C,2014-09-03 00:00:00,7,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
195516,46061cb0-cfb9-48a2-aa3f-8cb402915c2c,,,,,,M,,C,2015-09-01 00:00:00,8,APKN,ENG,K,SPLD,,False,False,,,,,,,,,,,,,,,,False,13+
263431,5f845d27-c1cd-496c-8484-5c44aa3250f5,,,,,,M,,C,2015-09-04 00:00:00,13,APKN,TAM,N,SPLD,SLCN,True,True,,,,,,,,,,,,,,,,False,15+
159154,3bb77d56-28cb-4e44-ac61-7954f42981dc,,,,,,F,,C,2016-09-05 00:00:00,6,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,18+
84804,4b801670-bc03-460f-9e2e-53c2c00ac382,,,,,,M,,C,2017-09-04 00:00:00,6,AIND,ENG,K,,SLCN,False,,,,,,,,,,,,,,,,,False,13+
67539,76cebd26-d0a3-41d2-a470-5e1002b03b0c,,,,,,M,,C,2010-09-08 00:00:00,9,WBRI,ENG,N,SPLD,SLCN,False,,,,,,,,,,,,,,,,,False,15+
154879,40275daa-95bf-46aa-aaac-46bc645e0cd1,,,,,,M,,C,2014-09-04 00:00:00,10,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,13+
231311,25c2c31d-982d-4fee-b0c5-72aea0dcf9ef,,,,,,F,,C,2015-09-01 00:00:00,11,WOTH,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
67619,70aa2d92-3a63-41b8-9935-20523b23d81f,,,,,,M,,C,2016-09-05 00:00:00,7,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
236106,efcd12bf-d436-45e3-9c2a-dc93827b1044,,,,,,F,,C,2015-09-01 00:00:00,9,AOTH,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
138308,2a7f8d37-e0d1-4190-ab70-a939caef5e11,,,,,,M,,C,2014-09-04 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
180830,815b3487-9ee8-468c-ac43-a6844ada6f5a,,,,,,F,,C,2012-09-06 00:00:00,12,APKN,URD,K,,SLCN,False,,,,,,,,,,,,,,,,,False,17+
164586,cdfeba11-90d6-48f3-b10d-81f8444df2dd,,,,,,M,,C,2017-09-05 00:00:00,13,APKN,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,18+
207020,147cc1cb-966f-4385-b738-b229bc3b71c1,,,,,,M,,C,2017-09-06 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
217399,ff2f5083-24c2-4812-9f8c-572fd2fdd128,,,,,,F,,C,2016-09-01 00:00:00,10,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,15+
114592,099a2956-ea10-47b9-9332-942155c45c58,,,,,,F,,C,2015-09-03 00:00:00,7,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,11+
161827,8d15773d-2c83-4b8d-9b41-4cbc6099ceee,,,,,,F,,C,2014-06-26 00:00:00,10,BAFR,URD,N,,,False,False,,,,,,,,,,,,,,,,False,10+
194918,4b237c04-c685-4f94-b08b-14af2734b9cc,,,,,,F,,C,2015-09-03 00:00:00,11,AOTH,URD,N,,,,,,,,,,,,,,,,,,,,False,12+
131204,5d7e0689-2def-4d1e-a841-c06ac781eba8,,,,,,M,,C,2014-09-05 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
233268,dedbfa51-6a31-43a9-8b76-ac2ca36b93bb,,,,,,M,,C,2017-10-11 00:00:00,10,WBRI,TGL,K,SPLD,,False,False,,,,,,,,,,,,,,,,False,13+
92739,97dc2a20-42df-4c2b-8566-8b6e93a1399d,,,,,,F,,C,2014-09-05 00:00:00,9,AIND,ENG,K,,,,,,,,,,,,,,,,,,,,False,14+
206044,3f683e79-4619-4980-af5d-be57b0a7c15d,,,,,,M,,C,2014-09-04 00:00:00,10,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
177609,f9281902-c9af-4591-8fb1-7ea3a7c0bac0,,,,,,M,,C,2013-09-06 00:00:00,8,WBRI,PNJM,N,,SLCN,False,,,,,,,,,,,,,,,,,False,14+
139548,67a98801-c196-4ad9-b5fe-ffadf01e2052,,,,,,F,,M,2011-09-01 00:00:00,12,AIND,URD,N,,,False,,,,,,,,,,,,,,,,,False,13+
109205,25483441-d705-4e77-97ce-ec1f671dacef,,,,,,F,,C,2016-09-05 00:00:00,10,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,10+
197535,45549fe1-0761-45c2-ae31-5476c72a8aec,,,,,,F,,C,2017-09-04 00:00:00,7,BCRB,ENG,N,,,,False,,,,,,,,,,,,,,,,False,10+
152961,6cd551c0-c955-44e7-88f3-ff9b13ae8078,,,,,,F,,C,2016-09-05 00:00:00,8,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
212023,97356195-1839-4a7a-a2f0-d13dbec6bcea,,,,,,F,,C,2013-09-03 00:00:00,12,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
203986,195817b9-c6e4-4510-a9af-95391264d9d3,,,,,,F,,C,2014-09-03 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,True,14+
152916,03c86cb0-a545-49f2-8101-a158c2d92637,,,,,,F,,C,2014-09-09 00:00:00,9,MWAS,URD,N,,,,,,,,,,,,,,,,,,,,False,17+
221039,a49bbda3-daaf-4658-9370-6b0f4e4a73bb,,,,,,M,,C,2015-09-04 00:00:00,12,AIND,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
213185,0b6427a3-9d34-4350-8cab-d5964942da4c,,,,,,F,,C,2011-09-02 00:00:00,13,WBRI,ENG,N,SPLD,,,False,,,,,,,,,,,,,,,,False,12+
236239,aa14fe34-bb81-4e48-b98e-5ca155a092ca,,,,,,M,,C,2011-09-07 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
172707,c34ed452-c664-496c-a43a-410d841d4134,,,,,,F,,C,2014-09-04 00:00:00,9,APKN,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,11+
195154,79b9737b-85eb-4fec-a63d-852f711a4593,,,,,,M,,C,2011-09-12 00:00:00,13,WBRI,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,17+
171357,12cad842-4a09-47c7-81f8-0a0d52f5497c,,,,,,F,,C,2014-09-04 00:00:00,9,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,13+
122543,93421746-1058-4055-8df6-57ff9b98f599,,,,,,M,,C,2017-09-06 00:00:00,14,MOTH,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
147159,a6f0ae1a-6219-4847-b18a-491a454a1881,,,,,,F,,M,2015-09-01 00:00:00,12,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
149443,b4cd993e-767b-46eb-9462-b5dd82026717,,,,,,F,,M,2011-09-12 00:00:00,7,APKN,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,11+
134737,655cc0f4-3adc-4d27-af17-02cabd25ad78,,,,,,M,,C,2016-09-01 00:00:00,9,MWBC,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
112476,77337247-77cf-40c4-80f2-d5fa2abea187,,,,,,M,,C,2011-09-01 00:00:00,9,APKN,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,10+
108649,620bc18a-7be5-488a-a1d1-b1a9160a34a3,,,,,,F,,C,2017-09-06 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
176178,d00cc4fb-8374-4b67-a0ae-034af39a9af2,,,,,,F,,C,2013-09-05 00:00:00,7,WBRI,GUJ,K,MLD,,True,False,,,,,,,,,,,,,,,,False,10+
235845,dd157f70-ea2f-4172-8075-95624a5e5257,,,,,,M,,C,2016-09-05 00:00:00,10,APKN,URD,N,SPLD,,,,,,,,,,,,,,,,,,,False,13+
175970,b252a4cb-c1de-40aa-a80c-2df3d4c18eb9,,,,,,M,,M,2017-09-06 00:00:00,11,APKN,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,16+
139721,6359f4d4-f967-484a-b25e-db5f7067c243,,,,,,M,,C,2016-09-01 00:00:00,8,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,15+
210574,c4cf55d4-250f-48d9-bf98-3c680895f6eb,,,,,,M,,C,2013-09-02 00:00:00,13,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,16+
253168,6b597ac5-1732-42d2-9725-e79bf52eb5f0,,,,,,M,,C,2016-09-05 00:00:00,14,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,15+
192857,459575cf-2b7f-4b01-814b-7134842de35a,,,,,,M,,C,2014-09-04 00:00:00,8,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,11+
166380,9559efb9-a2f2-4883-9947-1e30e19b61ec,,,,,,M,,C,2013-09-05 00:00:00,9,WBRI,URD,K,,,False,False,,,,,,,,,,,,,,,,False,15+
145005,bace3c5c-5660-40ff-8800-4871db90627d,,,,,,F,,C,2016-09-05 00:00:00,10,WBRI,URD,N,,,False,False,,,,,,,,,,,,,,,,False,16+
225768,a1c8b348-f1e3-4bac-972f-c4f41b51d148,,,,,,M,,C,2012-09-04 00:00:00,7,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,10+
77496,0527c1e4-deb0-40cd-b23e-fa33e7524af5,,,,,,F,,C,2015-09-03 00:00:00,13,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,16+
129682,63aa59ef-296f-4575-ba19-756785442f8e,,,,,,F,,C,2011-09-07 00:00:00,6,APKN,URD,K,MLD,,,,,,,,,,,,,,,,,,,True,10+
183807,1333e09a-124d-4d7a-878f-21293544f46a,,,,,,F,,C,2012-09-06 00:00:00,7,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,14+
189416,01486c93-cf61-48b1-96be-d9bfa9104262,,,,,,F,,C,2017-09-06 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,True,12+
202097,fd026bb3-a331-483b-8bcd-208ff7d89592,,,,,,F,,C,2014-09-03 00:00:00,11,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,11+
164270,dae80fa4-a764-4358-ba1e-56b8f4b8aee7,,,,,,M,,C,2016-09-01 00:00:00,11,MOTH,ENG,K,MLD,,,,,,,,,,,,,,,,,,,False,16+
201211,ea725d7c-2ee0-4118-a3ac-cdef8c6680b9,,,,,,F,,C,2015-09-04 00:00:00,10,BCRB,URD,K,,,,False,,,,,,,,,,,,,,,,False,12+
121809,b96b19a8-f40e-45c4-9eab-e3ffdce715b4,,,,,,M,,C,2013-09-05 00:00:00,8,APKN,ENG,K,,,False,False,,,,,,,,,,,,,,,,False,14+
195536,4e93ffe4-f203-4e72-90b8-26f276eb53a0,,,,,,M,,C,2010-09-08 00:00:00,10,APKN,ENG,N,MLD,,True,False,,,,,,,,,,,,,,,,False,14+
155791,01c5bee6-4fa0-4316-b04e-d345b76586a7,,,,,,M,,C,2017-03-23 00:00:00,8,WBRI,ENG,N,,,,False,,,,,,,,,,,,,,,,False,10+
256887,4c2094fc-6d63-4e7d-96e9-98f29605498f,,,,,,M,,C,2013-09-02 00:00:00,7,WBRI,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,11+
211288,f90f0236-b0ac-4024-903a-2b76d78024e7,,,,,,M,,C,2016-09-06 00:00:00,10,APKN,OTB,N,,,,,,,,,,,,,,,,,,,,False,14+
148309,027cbd1f-4ec9-470b-9a20-d95ca87e27d3,,,,,,F,,C,2013-09-04 00:00:00,7,APKN,URD,N,,,,,,,,,,,,,,,,,,,,False,15+
138876,1b0dc387-b53c-4b89-9ee2-add18fe13f38,,,,,,M,,C,2012-09-04 00:00:00,7,APKN,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,10+
199995,2268007e-8c17-4b42-9cb9-8a9a56462c78,,,,,,M,,C,2016-09-05 00:00:00,12,WBRI,URD,K,,,,,,,,,,,,,,,,,,,,False,11+
122648,8248a921-7123-44c7-ad4b-45233e363327,,,,,,F,,C,2013-09-05 00:00:00,7,WBRI,SPA,N,,,False,,,,,,,,,,,,,,,,,False,10+
133607,f38a6df3-e4a5-4a00-8a2b-999e2ce586ce,,,,,,M,,C,2015-09-04 00:00:00,9,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,17+
183825,19f65c0f-24d7-4484-8511-c5c8e49808fe,,,,,,M,,C,2013-09-05 00:00:00,7,AOTH,PNJ,N,,,,,,,,,,,,,,,,,,,,False,10+
100893,1e9c655a-deef-405a-97c9-d0ca9b07489b,,,,,,M,,C,2017-09-06 00:00:00,6,WBRI,ENG,K,,,,,,,,,,,,,,,,,,,,False,12+
180342,7210c659-dba6-4c41-8a90-dea7110c42c0,,,,,,F,,C,2017-09-06 00:00:00,7,APKN,ENG,K,,,,False,,,,,,,,,,,,,,,,False,12+
206942,131fc742-ca6b-45b5-8340-71a0fa40093e,,,,,,F,,C,2013-09-04 00:00:00,12,CHNE,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
122199,d7fbbd79-74c7-4492-8237-893c1f79cc5f,,,,,,F,,C,2015-09-03 00:00:00,6,APKN,DUT,N,,,,,,,,,,,,,,,,,,,,False,11+
138232,1382a976-375a-4fa8-8631-b2ad206eb220,,,,,,M,,C,2011-09-07 00:00:00,9,WBRI,URD,N,,,False,,,,,,,,,,,,,,,,,False,15+
175196,6d8ba182-4639-455e-8143-7943ceb3a59a,,,,,,F,,C,2015-09-03 00:00:00,11,APKN,ENG,N,SPLD,,True,,,,,,,,,,,,,,,,,False,16+
146886,ff5c0c3a-9e9e-4f05-9897-6709d00e502e,,,,,,F,,C,2016-09-05 00:00:00,11,WBRI,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,13+
180864,7d4b6417-584f-4528-91a6-5181f89d1861,,,,,,M,,C,2017-06-05 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
165256,a204fb9a-36c2-4df0-af86-3c9fe5c886ef,,,,,,F,,C,2016-09-05 00:00:00,9,WBRI,URD,N,,,False,False,,,,,,,,,,,,,,,,False,11+
265715,ebb83578-b1b9-4f51-bb9b-da6031a89599,,,,,,M,,C,2013-09-03 00:00:00,12,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
161040,e426bece-99bd-4d35-9292-7e142a84b732,,,,,,F,,C,2017-09-06 00:00:00,6,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
166041,f9b9a0c5-a9c0-4b08-9671-96a174a86b38,,,,,,M,,C,2017-05-08 00:00:00,13,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
210936,473bdb80-d9f2-4fd8-8406-e72ef60706b5,,,,,,M,,C,2017-09-06 00:00:00,8,WBRI,URD,N,,,False,False,,,,,,,,,,,,,,,,False,10+
184909,a2e58052-198f-4c42-926c-a4d64b489b80,,,,,,M,,C,2016-09-05 00:00:00,8,WBRI,HIN,N,,SLCN,,,,,,,,,,,,,,,,,,False,12+
92464,c42d4ec7-e73c-42df-9ddb-213d7dbf5f43,,,,,,M,,C,2016-09-01 00:00:00,13,WBRI,ENG,N,SLD,,False,False,,,,,,,,,,,,,,,,False,14+
181016,cb0281d6-d6f4-4701-8c4d-96e7c2847f8d,,,,,,F,,C,2017-09-04 00:00:00,9,APKN,URD,K,,,,,,,,,,,,,,,,,,,,False,13+
212188,6754938f-39b8-4488-8fc4-ee086ffa4512,,,,,,M,,C,2017-09-06 00:00:00,10,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
173774,285d38fe-c0a4-418e-9ef0-be817894189f,,,,,,M,,C,2015-09-01 00:00:00,8,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
284234,60a33ac9-e937-4c01-a96e-6bd9b8e51936,,,,,,F,,M,2017-09-06 00:00:00,11,WBRI,ENG,N,,SLCN,False,False,,,,,,,,,,,,,,,,False,14+
163453,e656a52c-75d9-4181-9390-486f22cd6abb,,,,,,F,,C,2014-09-04 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,True,10+
95470,b26ef056-4faf-4514-8a3b-0977f6aab6cb,,,,,,F,,C,2010-09-02 00:00:00,12,APKN,ENG,K,,SLCN,,,,,,,,,,,,,,,,,,False,16+
233146,765a3b88-dedc-4219-bea5-d068f4701a35,,,,,,M,,C,2014-09-03 00:00:00,9,APKN,ENG,N,SLCN,SLCN,,,,,,,,,,,,,,,,,,False,17+
105729,5c2dc6c0-e8c6-4de0-90a3-ec7ba1e10f42,,,,,,M,,C,2017-09-04 00:00:00,6,APKN,ENG,K,,,,,,,,,,,,,,,,,,,,False,11+
77359,7981fda6-d50b-4ab0-afe9-be8bed48bbab,,,,,,M,,C,2015-09-04 00:00:00,10,WBRI,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,10+
129897,57df7500-e550-4a6a-9f28-657261e01428,,,,,,F,,C,2014-09-03 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
127963,b43710af-ff1e-42e3-b9e8-2dcd0bdddf56,,,,,,M,,C,2015-09-01 00:00:00,7,AIND,ENG,N,,,False,,,,,,,,,,,,,,,,,False,12+
206678,924f10f5-ead5-4511-b282-5ad81d44ee73,,,,,,M,,C,2013-09-04 00:00:00,6,APKN,URD,N,,,False,False,,,,,,,,,,,,,,,,False,11+
184569,cb4fecd6-da38-478b-b267-17d5fae2defd,,,,,,M,,M,2012-02-20 00:00:00,7,APKN,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,14+
42118,29f6018f-2581-4dee-b600-9023e5bcded0,,,,,,M,,C,2011-09-09 00:00:00,6,APKN,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,11+
50934,9048f361-b145-464d-b5f1-cf7018a48acb,,,,,,F,,C,2012-09-05 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
224734,1ea9cb31-9305-4d39-bb5c-c3b608950bba,,,,,,M,,M,2012-09-04 00:00:00,7,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,12+
188641,5b1eb8ff-7b1d-4874-847f-680bfb710b5a,,,,,,M,,C,2012-09-05 00:00:00,11,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
169053,b3cf7108-fe7a-454d-9146-2e877a69c949,,,,,,M,,C,2014-09-04 00:00:00,11,APKN,ENG,K,SPLD,,,False,,,,,,,,,,,,,,,,False,13+
140611,880932ea-0cdc-45c5-aafb-a5fcc133398c,,,,,,M,,C,2014-09-03 00:00:00,6,WBRI,ENG,N,,,False,False,,,,,,,,,,,,,,,,False,12+
139457,badbc368-7193-4c63-9c42-1cdb05974d29,,,,,,F,,M,2013-09-05 00:00:00,10,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,11+
116154,2254fae0-a0a3-4ad8-a5f5-eb73646b93c4,,,,,,M,,C,2011-04-26 00:00:00,6,WOTH,URD,N,SPLD,,,False,,,,,,,,,,,,,,,,False,13+
234026,875cb573-5648-4db2-b697-e72cec7a5259,,,,,,F,,C,2017-09-06 00:00:00,8,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,13+
200191,7517d656-8e54-44b5-b83e-6667171fb056,,,,,,F,,M,2016-09-05 00:00:00,9,APKN,ENG,N,,,False,,,,,,,,,,,,,,,,,False,14+
155768,d5854140-cf19-4f34-b407-b736f5262c3a,,,,,,F,,C,2016-09-05 00:00:00,10,WBRI,URD,N,,,,,,,,,,,,,,,,,,,,False,11+
184044,d4b22077-9a55-452a-a4ca-33911e131827,,,,,,F,,C,2016-09-05 00:00:00,9,WBRI,ZUL,N,,,,,,,,,,,,,,,,,,,,False,11+
177935,2424260a-d835-4c1b-a3fc-51c8ea3020dd,,,,,,M,,C,2016-09-05 00:00:00,12,WBRI,ENG,N,SPLD,,,,,,,,,,,,,,,,,,,False,13+
154636,38dff0af-0e33-4b26-8d73-0e02658b3d26,,,,,,F,,C,2016-09-01 00:00:00,6,APKN,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,True,13+
224298,24678e1a-41db-47c8-a0e1-0649969d879e,,,,,,M,,C,2016-09-05 00:00:00,13,WBRI,ENG,N,SPLD,SLCN,False,False,,,,,,,,,,,,,,,,False,13+
206291,d6729a16-8940-4c6d-aee1-fd8ab11f9d01,,,,,,M,,C,2015-11-09 00:00:00,9,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,15+
173559,175fbcde-bf78-4580-8d66-21c10874d257,,,,,,F,,C,2014-09-04 00:00:00,10,APKN,ENG,N,,SLCN,,,,,,,,,,,,,,,,,,False,12+
202791,5a3612c9-f4d3-4ce8-9c1f-cb74a6f0e966,,,,,,M,,C,2015-09-02 00:00:00,6,WBRI,URD,K,,,,,,,,,,,,,,,,,,,,False,11+
192059,b9208d3a-73bb-4f1f-a352-50e603756947,,,,,,M,,C,2017-09-05 00:00:00,9,WBRI,ENG,N,,,,,,,,,,,,,,,,,,,,False,10+
171891,3c960266-87ae-4fe9-a7d7-f5bb423a0725,,,,,,F,,C,2016-09-05 00:00:00,10,CHNE,URD,N,,,,,,,,,,,,,,,,,,,,False,14+
232078,c69c5f59-1bba-4b7f-87ba-5f598c664d9b,,,,,,M,,C,2016-09-05 00:00:00,11,APKN,URD,N,,,,False,,,,,,,,,,,,,,,,False,11+
87907,597466be-1298-4275-89b9-e8417f716f70,,,,,,M,,M,2017-09-06 00:00:00,7,AIND,URD,N,,,,,,,,,,,,,,,,,,,,False,10+
257750,072e3019-9ce8-4f3b-8c29-597621bca03f,,,,,,F,,C,2014-09-09 00:00:00,13,AIND,URD,N,,,,,,,,,,,,,,,,,,,,False,16+
171260,858d55ea-d4e8-449f-9928-2fab35db6af8,,,,,,F,,C,2013-09-16 00:00:00,10,APKN,URD,N,,,False,False,,,,,,,,,,,,,,,,False,15+
191081,583ea606-4227-43c3-ba72-b994c0a2d200,,,,,,M,,C,2011-09-07 00:00:00,7,APKN,ENG,K,SPLD,,,,,,,,,,,,,,,,,,,False,11+
154491,02de28a2-4982-4a6c-aba5-6902641c5638,,,,,,M,,C,2014-09-01 00:00:00,7,APKN,ENG,N,,,,,,,,,,,,,,,,,,,,False,14+
